DATA, ACAP, KLOC, LTEX, PVOL, SITE, TEAM, TIME, EFFORT-, MONTHS-, DEFECTS-, RISKS-
4.451,4.841,368.58,3.35,2.53,5.365,4.994,3.218,844.231,27.662,5593.037,0.0
3.3,3.7,75.377,1.092,2.973,1.953,1.3,3.469,293.586,20.545,7903.384,2.145
3.066,4.094,327.205,3.281,2.215,3.438,2.815,3.369,662.357,26.905,2437.62,0.0
4.613,3.709,197.794,1.009,2.737,5.261,4.2,3.845,528.007,25.489,6298.92,1.34
3.738,4.129,117.196,1.495,2.243,2.386,1.971,3.859,458.38,23.483,2058.268,2.413
2.204,3.094,55.799,2.328,4.466,4.971,4.07,3.619,114.297,15.622,807.582,0.0
4.431,3.83,187.185,3.026,2.122,3.229,3.816,3.225,802.453,27.73,2658.778,1.072
4.702,4.131,342.496,1.534,3.048,3.201,3.722,3.369,1669.076,35.622,10048.216,1.34
2.532,4.302,326.105,3.047,3.884,1.145,3.124,3.686,1430.852,33.641,31256.48,2.145
2.878,3.802,33.87,1.616,4.192,4.685,2.015,3.758,184.565,17.787,365.594,0.268
4.219,3.493,369.405,2.318,4.667,4.131,4.011,3.055,882.44,27.556,6851.015,0.0
4.255,3.991,79.96,3.984,2.126,2.341,4.724,3.796,408.072,22.537,895.798,0.536
4.719,3.88,263.564,1.081,3.631,5.789,4.498,3.584,821.478,27.629,3709.28,1.609
3.923,3.361,354.301,1.938,2.306,3.823,2.027,3.828,812.112,28.087,10004.632,1.609
4.739,3.035,158.85,3.297,2.398,2.416,1.707,3.437,615.198,26.399,5414.465,2.413
2.45,4.09,69.827,2.847,2.45,5.561,4.177,3.284,74.024,13.776,559.411,0.536
3.768,3.598,121.751,1.682,4.639,1.227,3.965,3.56,977.753,29.894,13178.731,0.268
2.289,4.324,100.385,2.396,4.088,3.11,2.207,3.057,241.615,19.346,2464.665,0.0
3.919,4.838,239.873,2.758,2.174,2.552,4.017,3.608,531.754,24.241,4266.621,1.609
2.128,3.871,379.533,3.383,2.903,4.341,2.85,3.025,1152.821,32.088,4158.938,0.0
2.538,4.482,22.94,1.182,4.401,3.524,1.511,3.247,144.155,16.95,545.593,1.34
3.188,4.13,295.278,3.74,2.964,5.365,4.09,3.942,401.161,22.612,2535.591,1.609
3.068,3.21,250.229,1.524,2.39,3.982,3.205,3.989,1088.148,30.908,7906.758,0.268
2.489,3.286,41.429,3.695,3.46,3.226,4.231,3.215,284.921,19.634,895.545,0.0
2.392,4.13,88.84,3.233,3.444,2.11,1.716,3.556,444.597,24.438,3338.344,0.804
4.618,4.368,212.115,3.786,2.873,5.664,1.956,3.275,343.1,22.002,875.292,0.536
2.135,4.779,177.07,1.77,3.25,1.645,3.02,3.56,621.772,25.924,4143.882,1.34
4.846,3.012,354.004,1.889,4.557,3.714,1.784,3.21,1849.176,37.518,11092.275,0.268
4.075,3.96,267.885,3.753,2.407,1.395,1.71,3.853,932.256,29.901,14102.333,2.145
4.581,3.835,319.696,1.954,3.743,4.106,1.838,3.488,1573.258,35.788,13069.476,0.268
3.625,3.833,162.478,3.311,2.479,1.648,4.386,3.988,409.089,22.311,3621.67,0.0
3.153,3.078,72.875,1.719,2.969,2.194,1.584,3.939,486.883,24.481,2087.439,0.268
4.481,3.874,304.996,2.51,4.472,1.508,1.329,3.203,1923.659,37.073,39803.524,0.536
4.937,3.738,319.716,1.068,2.387,1.197,1.269,3.081,2295.82,41.215,23317.895,1.877
4.715,4.195,11.707,1.528,2.426,2.299,1.361,3.984,93.22,14.986,859.32,1.609
4.843,3.747,131.419,1.195,4.174,2.302,4.618,3.069,829.027,28.075,2423.226,0.268
2.297,4.661,388.829,2.987,3.274,4.618,4.777,3.929,783.033,27.332,6478.363,0.536
2.651,4.626,22.244,2.915,2.374,2.275,2.443,3.423,71.225,13.336,526.393,0.536
3.796,3.626,374.708,3.047,4.391,1.704,2.135,3.881,1055.895,31.718,9403.193,0.268
3.003,3.6,340.491,3.766,4.882,4.945,1.504,3.994,866.181,29.14,7405.136,0.536
3.116,3.777,277.929,2.421,3.151,4.058,3.114,3.152,778.075,28.796,2431.345,0.536
3.922,4.521,253.727,1.265,2.573,4.877,1.01,3.779,576.757,26.676,7635.203,1.877
4.509,4.303,381.455,1.177,4.318,1.722,1.197,3.141,2701.696,41.676,17628.876,2.413
3.032,4.069,129.953,1.584,4.863,5.592,4.412,3.858,427.976,23.029,1366.436,0.0
2.5,3.021,242.744,2.014,2.079,3.745,4.522,3.696,879.623,28.692,3654.517,0.0
2.867,3.897,288.196,1.537,2.426,4.192,1.526,3.573,1397.627,34.621,16846.164,1.072
2.444,4.076,247.489,1.897,4.865,5.84,2.968,3.797,291.456,20.565,4082.02,0.0
2.607,4.921,179.755,1.469,3.309,2.151,4.217,3.095,355.114,21.219,2616.726,1.877
3.681,4.902,55.139,2.62,2.412,5.094,4.594,3.928,161.178,17.272,578.547,1.609
2.522,4.336,71.616,1.838,2.741,1.544,1.483,3.089,209.709,18.998,2228.962,3.753
3.436,3.848,28.615,1.839,2.987,2.236,4.921,3.26,100.267,14.539,903.435,1.34
2.23,3.913,60.727,3.536,2.704,1.472,2.109,3.978,125.356,16.224,2573.027,0.268
4.563,3.552,338.995,3.366,4.739,3.407,4.935,3.636,1422.196,32.125,7749.594,1.072
3.853,4.492,32.766,3.655,2.084,5.514,1.109,3.179,94.085,14.829,417.015,0.0
4.606,3.491,292.538,2.487,4.12,2.536,1.274,3.348,1837.379,34.888,4302.46,0.268
3.016,3.246,141.439,1.468,3.445,3.026,3.329,3.555,458.581,23.348,7620.707,0.536
4.026,3.144,268.84,2.537,4.883,1.694,4.384,3.394,866.415,27.912,9371.243,1.072
3.506,3.525,195.489,3.402,2.075,3.044,2.763,3.213,516.963,24.101,7101.475,1.072
3.714,3.688,43.457,1.403,3.644,5.937,4.567,3.253,98.674,14.753,651.478,0.268
2.96,3.575,180.509,1.194,2.498,1.069,4.316,3.14,1152.074,31.392,8581.963,1.34
3.547,3.764,237.706,2.39,4.34,1.226,4.432,3.292,701.346,26.076,2435.725,0.0
3.89,3.279,178.549,2.05,3.859,4.798,3.681,3.165,497.065,24.105,4864.271,0.0
4.959,4.956,36.281,2.851,4.504,4.175,3.605,3.539,151.486,17.169,1006.492,1.072
3.211,4.321,33.261,3.269,4.691,2.219,4.032,3.89,204.403,18.736,2063.6,0.536
4.18,3.58,115.255,3.607,3.3,5.246,4.487,3.418,420.779,23.077,3510.581,0.536
4.026,4.022,58.72,3.591,3.5,4.978,2.647,3.097,334.62,21.537,832.766,0.536
3.724,3.058,69.515,1.466,2.495,5.599,3.199,3.382,164.793,16.715,755.938,0.536
2.463,4.001,236.753,3.336,3.173,5.792,1.965,3.668,940.909,29.163,2598.394,1.072
4.769,4.37,171.109,1.308,4.194,4.362,1.674,3.84,664.705,26.744,6847.747,1.877
2.189,4.637,255.131,2.073,4.687,5.896,1.003,3.822,897.46,28.532,8907.563,1.609
4.425,4.774,82.57,3.844,2.292,1.362,1.161,3.893,242.686,19.475,2039.76,2.145
4.409,3.191,157.769,3.579,2.104,3.922,4.416,3.04,228.187,18.618,836.885,0.0
2.527,4.728,339.427,2.587,4.545,2.438,1.335,3.359,1086.606,31.579,11793.406,2.413
3.197,4.196,359.502,1.353,4.082,1.296,3.022,3.738,1008.423,30.264,18823.788,2.145
3.919,3.845,228.005,2.267,4.947,5.855,4.486,3.677,454.213,23.202,5277.365,0.536
3.385,4.772,142.568,2.714,2.791,4.612,4.521,3.179,201.167,18.168,1089.496,1.072
2.081,3.149,195.057,2.9,3.933,4.868,3.351,3.63,559.257,24.752,2676.319,0.0
4.947,4.372,207.892,1.084,4.196,2.764,1.626,3.607,1049.455,32.168,24886.727,2.145
2.992,4.166,314.795,2.188,4.52,2.539,4.125,3.085,2278.799,36.683,9384.316,1.072
4.736,4.722,389.901,2.034,2.05,5.245,3.343,3.434,1167.938,32.271,10598.255,2.145
2.987,4.716,372.942,3.568,4.267,2.389,4.533,3.204,1025.584,29.988,3770.643,1.072
4.329,4.644,299.309,2.643,4.148,3.476,1.346,3.188,1539.332,36.017,12454.315,1.072
2.486,3.724,276.932,3.505,2.039,3.406,4.599,3.582,845.669,27.835,1257.217,0.0
3.528,4.51,101.698,3.177,4.135,5.968,1.246,3.571,293.026,21.597,1692.84,0.536
3.259,4.211,315.221,2.145,3.801,1.712,2.878,3.649,2792.229,40.059,7403.101,0.268
3.137,4.544,109.022,1.886,4.422,5.892,3.513,3.793,189.303,18.211,423.125,0.0
3.132,4.069,283.318,1.53,3.84,5.456,3.581,3.772,1391.108,33.198,6209.299,1.877
2.357,4.413,254.773,1.202,2.167,3.853,3.848,3.694,460.42,24.359,5324.249,1.34
3.247,4.135,271.724,2.962,4.119,4.297,2.685,3.358,1493.749,33.936,7824.457,1.072
3.973,3.488,218.327,2.79,2.232,3.712,3.24,3.591,485.553,23.217,5704.888,1.609
4.704,3.12,137.432,1.187,3.073,3.711,1.941,3.414,512.004,24.71,6425.833,2.145
3.198,4.588,263.412,3.686,3.699,5.607,2.064,3.684,324.497,21.341,4283.256,0.536
3.782,3.281,124.095,2.859,4.906,5.824,4.409,3.844,481.553,23.809,1143.746,0.0
3.119,4.761,306.172,2.768,3.601,1.421,4.08,3.973,1232.964,31.103,10130.236,1.072
2.547,3.624,124.919,2.164,3.401,3.851,3.692,3.523,396.165,22.947,4579.354,1.072
4.522,4.105,288.205,1.612,4.426,5.846,4.817,3.722,1065.563,30.946,2906.806,1.072
3.088,4.579,152.853,2.727,3.274,1.06,1.32,3.441,660.006,26.433,7329.568,1.072
3.857,3.736,309.718,1.818,4.709,3.618,2.345,3.293,1444.034,33.873,8662.77,0.0
4.125,4.873,98.579,3.073,2.512,2.468,4.272,3.669,215.475,18.734,1180.191,1.072
4.333,3.24,203.786,3.675,4.405,1.471,1.814,3.16,603.397,26.139,4935.64,1.609
4.095,4.964,233.128,1.374,3.327,2.729,1.933,3.534,752.914,28.177,5547.526,1.072
2.867,3.393,238.55,3.988,2.622,5.834,2.938,3.441,504.944,23.776,1675.466,0.536
4.316,3.492,353.728,1.107,2.241,5.065,3.941,3.508,1285.327,31.412,3190.686,1.072
4.663,3.637,306.804,2.293,3.887,3.438,3.763,3.703,1347.146,31.968,6414.778,0.0
3.351,4.792,68.946,3.721,4.431,3.53,1.981,3.674,320.212,21.669,2437.456,1.609
4.15,3.382,320.76,1.74,2.286,1.988,3.238,3.741,1353.308,32.53,20994.158,1.34
4.826,3.273,186.378,3.059,2.418,1.909,1.175,3.568,1494.413,36.5,9885.665,1.072
3.99,3.323,351.745,2.021,2.046,2.739,1.968,3.052,1331.841,32.175,8843.245,1.877
2.031,4.475,284.589,1.379,3.446,4.423,1.03,3.443,677.247,28.037,12715.323,1.072
3.287,4.485,257.81,1.464,2.26,3.603,3.634,3.07,1061.841,30.366,8505.395,0.804
4.054,3.323,309.225,2.032,2.43,3.338,1.523,3.626,1290.315,32.767,35433.067,1.609
4.203,4.345,94.66,3.716,4.584,3.382,4.535,3.348,405.982,22.072,1781.83,0.0
2.84,3.623,168.8,1.052,2.771,1.597,4.942,3.342,874.33,27.495,4067.321,0.268
3.574,3.43,361.758,2.025,3.972,3.77,1.689,3.985,1190.241,32.147,11835.342,0.536
4.305,3.775,90.056,2.888,4.794,3.29,1.424,3.744,532.98,25.633,3571.808,2.145
4.797,4.772,16.99,3.307,3.131,5.063,2.256,3.669,45.586,12.0,282.566,1.609
3.81,4.33,278.257,2.102,3.474,1.134,1.013,3.048,1251.655,33.697,20882.508,1.072
3.468,3.22,346.547,2.665,2.361,1.107,2.885,3.204,1196.871,33.61,19553.311,0.268
4.828,3.895,149.67,1.314,4.77,2.563,4.423,3.628,583.672,25.041,3177.678,0.268
3.967,3.38,85.324,1.522,3.194,5.672,2.013,3.265,148.578,16.589,900.793,0.268
3.671,4.644,219.231,3.253,4.078,4.586,4.689,3.678,1173.181,33.426,6345.331,0.0
4.952,4.895,181.981,1.456,4.645,2.945,3.276,3.776,1480.3,34.974,9688.888,0.0
3.139,3.86,230.84,2.909,3.997,1.877,2.274,3.024,798.416,28.686,9821.443,0.804
4.157,4.944,248.258,2.453,3.527,5.41,2.827,3.252,473.356,24.243,3604.66,0.0
2.76,3.489,199.269,2.097,3.172,3.124,3.883,3.026,777.982,28.336,2870.333,0.536
2.305,4.892,388.563,1.673,3.471,3.878,4.216,3.438,625.396,25.239,7388.507,1.877
3.282,3.63,244.686,2.844,3.285,4.589,3.025,3.293,556.359,25.129,2751.598,0.536
3.131,3.173,218.284,2.051,4.829,4.515,1.846,3.186,618.879,26.531,6321.292,1.072
2.146,4.57,50.499,3.169,3.493,4.283,1.754,3.219,196.614,18.461,1105.252,0.536
2.043,3.266,143.16,1.152,2.847,3.872,1.503,3.769,582.929,25.668,3082.682,0.536
2.253,4.489,24.285,2.57,2.429,4.534,2.662,3.066,49.129,12.22,483.534,3.217
4.728,4.969,55.214,1.832,3.635,3.347,1.876,3.533,233.592,20.436,2389.509,1.877
2.931,3.815,217.684,2.137,3.073,1.995,3.958,3.2,905.797,29.256,4564.675,1.072
3.715,4.512,267.015,1.754,4.045,2.214,4.867,3.214,1074.763,29.562,9724.078,2.145
2.292,3.626,92.487,3.611,4.295,2.616,2.019,3.285,398.632,23.42,5944.149,0.0
3.074,3.823,340.572,2.125,4.424,5.18,3.73,3.164,768.26,28.1,3876.618,0.0
3.124,3.159,202.274,3.211,2.44,4.683,1.789,3.356,499.055,25.859,5104.3,1.072
3.089,3.292,40.957,3.657,4.856,1.405,1.114,3.219,132.897,16.25,1114.11,0.536
4.711,4.988,110.195,1.247,2.543,4.626,1.879,3.893,191.734,18.482,3152.959,2.145
4.25,4.072,65.844,3.573,4.67,2.989,1.19,3.962,699.282,27.238,3419.918,0.804
3.507,4.284,102.366,3.989,3.802,1.923,3.264,3.517,918.222,30.415,2155.929,0.0
2.105,3.644,266.217,1.491,4.97,2.289,3.437,3.107,1377.171,34.022,7971.51,1.34
4.834,3.633,109.769,1.46,2.079,1.471,4.995,3.388,679.525,26.002,4649.768,0.536
3.599,3.109,60.601,1.0,4.851,5.229,3.134,3.574,180.355,17.773,1443.225,0.536
3.674,3.345,359.266,3.53,2.995,5.581,2.282,3.949,866.722,29.53,6391.611,1.072
3.581,3.139,89.025,3.285,3.682,4.324,1.489,3.453,671.711,27.374,4893.87,0.536
3.299,3.831,330.024,3.034,2.376,5.843,3.795,3.681,465.626,23.816,2784.775,2.145
4.371,4.133,165.771,3.43,3.812,2.535,3.196,3.115,714.169,27.049,4168.209,2.145
2.879,4.01,239.611,2.094,3.118,5.374,4.272,3.88,890.556,28.697,3386.886,1.072
4.616,3.513,366.687,3.292,4.68,4.359,2.518,3.556,1276.338,32.09,6349.405,1.609
4.53,3.926,125.506,3.653,3.481,5.21,1.361,3.672,436.442,24.852,2794.376,0.0
2.962,3.962,53.664,1.864,2.536,4.665,2.78,3.918,187.692,18.331,827.347,2.145
4.928,3.361,48.583,2.458,4.495,2.803,2.705,3.488,315.937,21.292,2677.158,0.0
4.776,3.884,295.058,2.092,2.86,3.758,2.75,3.916,844.951,29.204,10117.726,1.072
3.052,3.991,242.296,1.921,2.448,4.98,1.832,3.574,911.397,31.29,2172.187,0.268
2.969,3.19,21.29,3.5,4.705,1.377,3.361,3.812,115.58,15.39,596.06,0.0
3.25,4.75,280.795,3.139,4.979,5.572,2.259,3.716,510.138,24.434,5757.891,1.609
4.285,3.63,21.997,1.385,4.992,3.725,4.667,3.909,99.17,14.592,570.504,2.145
2.075,4.453,28.328,2.487,4.95,4.809,1.155,3.14,191.534,18.632,2087.783,2.145
3.89,4.933,256.22,2.638,2.845,5.784,3.458,3.034,286.54,21.524,716.141,1.072
3.52,3.304,218.306,3.785,4.01,5.226,4.318,3.84,576.774,25.399,1304.668,0.536
4.907,4.902,390.666,1.603,3.625,3.098,1.753,3.937,933.963,29.17,18710.414,0.536
4.102,4.743,220.103,3.825,4.368,2.031,1.45,3.136,1350.979,34.498,8330.109,0.268
4.371,3.637,28.556,1.64,2.03,5.055,4.035,3.417,169.138,17.584,645.889,1.609
3.466,3.924,280.077,2.551,2.311,4.372,1.413,3.785,793.186,28.566,3181.926,0.536
3.029,3.927,388.142,3.291,3.076,1.884,1.147,3.95,3250.962,44.388,23834.468,1.072
3.056,4.314,46.268,3.709,3.696,2.307,3.082,3.184,212.353,19.315,1962.176,1.609
3.587,3.519,215.732,3.106,2.466,1.706,2.737,3.532,1403.596,33.487,13674.087,0.268
2.754,4.161,310.264,2.644,2.58,1.892,2.977,3.176,591.024,25.773,7651.19,2.413
2.516,3.791,177.641,1.8,2.924,4.645,1.13,3.047,266.895,20.654,5762.517,1.34
3.121,3.956,14.655,2.833,2.371,5.514,4.725,3.606,40.294,11.433,90.778,0.0
3.46,4.811,279.287,3.857,3.853,2.9,1.632,3.049,813.0,28.312,9224.443,1.877
2.312,4.798,155.77,3.09,3.549,5.368,1.228,3.97,527.522,25.273,2133.193,0.0
4.956,4.669,136.98,3.998,2.665,5.299,2.687,3.843,450.679,24.181,1657.481,1.072
4.993,3.509,176.05,1.051,2.137,1.291,2.52,3.586,1258.246,31.307,4841.504,0.268
4.142,3.919,80.645,1.823,4.557,5.397,3.338,3.719,401.406,23.919,3571.815,0.268
3.202,3.15,357.283,2.337,2.58,1.284,1.563,3.786,4420.012,48.063,48210.045,1.072
4.878,4.965,194.956,2.896,4.871,1.444,2.222,3.499,1386.352,35.044,23683.77,0.804
2.92,3.153,386.335,3.668,3.012,4.822,2.179,3.312,1173.448,31.052,6171.314,0.0
4.914,3.254,206.158,3.875,3.636,3.965,4.078,3.154,526.147,24.899,3543.774,0.0
2.941,3.524,169.531,3.564,4.127,1.921,2.38,3.035,440.768,23.195,6684.094,1.34
2.856,3.645,226.361,1.457,3.586,4.864,3.442,3.47,694.119,26.384,2717.668,0.536
3.88,4.102,369.891,3.533,4.745,3.674,1.077,3.875,3034.976,47.02,14732.342,1.072
3.819,4.795,192.221,1.814,3.797,4.276,2.255,3.982,1142.915,31.422,8213.81,0.268
3.699,3.825,285.256,2.099,4.859,5.651,2.707,3.394,823.555,28.575,9736.818,0.0
2.346,3.015,377.532,3.841,2.442,3.685,4.853,3.176,546.013,23.698,3372.862,1.072
3.453,3.046,63.545,3.249,3.335,5.685,3.902,3.092,145.802,16.533,850.501,1.072
3.668,3.9,283.724,1.615,2.175,4.925,1.832,3.669,566.231,24.57,2040.221,0.268
3.506,3.481,69.798,3.205,2.024,4.741,1.522,3.356,307.755,20.998,1226.029,1.072
2.245,3.576,246.962,2.054,2.618,3.452,2.964,3.95,965.467,29.432,6463.647,1.609
2.103,3.605,99.131,2.058,4.825,4.634,4.299,3.431,224.461,18.733,1371.212,2.145
2.547,4.686,193.021,3.972,2.355,2.44,2.505,3.519,420.724,23.802,2677.845,3.217
4.979,3.785,284.551,2.497,2.638,4.534,1.97,3.975,309.314,21.03,5541.149,1.072
3.766,3.158,180.87,3.576,4.68,1.921,3.704,3.733,416.437,22.271,5475.197,1.072
3.374,4.63,278.231,3.551,3.792,4.276,3.745,3.092,399.534,23.057,2390.063,1.072
4.733,4.587,109.06,3.904,3.237,1.59,1.757,3.589,572.209,25.761,3766.773,2.681
2.225,3.689,390.226,2.034,4.361,4.284,2.643,3.584,1168.655,31.603,9118.009,0.0
2.74,3.611,232.891,3.797,2.202,4.892,2.467,3.065,577.343,25.677,2001.877,0.0
3.709,3.105,42.334,1.6,4.529,3.389,3.569,3.703,415.255,22.98,2714.791,0.0
3.86,3.48,143.705,3.328,2.536,4.637,2.141,3.574,226.72,19.434,5258.391,2.145
2.231,4.008,243.779,1.521,3.367,5.873,1.085,3.32,476.031,23.678,3719.692,1.34
4.935,4.737,365.836,1.317,3.753,3.901,3.081,3.315,2021.454,37.994,8588.962,1.34
3.849,4.968,54.878,3.827,4.217,4.111,1.38,3.127,257.608,20.247,994.296,0.0
4.3,4.91,138.804,3.886,3.994,4.145,3.765,3.2,206.334,18.818,1027.547,0.536
4.97,4.819,295.785,2.444,2.32,5.964,2.375,3.376,1958.551,39.834,2362.029,1.072
3.29,3.803,388.847,3.681,2.615,5.732,2.868,3.479,665.375,25.686,3135.541,1.609
3.381,4.744,331.194,3.197,4.64,5.547,2.3,3.649,1052.051,32.469,6327.244,1.072
3.296,4.588,105.925,2.894,3.071,4.609,2.449,3.368,480.29,25.037,2189.083,1.072
3.305,3.49,335.895,3.558,2.545,4.933,4.291,3.001,1318.564,32.127,11893.439,0.536
3.531,4.543,46.37,3.703,3.32,4.945,3.683,3.923,61.096,12.865,322.059,1.072
4.444,4.654,117.014,3.292,4.15,2.679,1.375,3.025,321.881,21.779,3443.615,1.34
2.116,4.371,269.513,1.674,3.12,4.512,3.947,3.433,446.384,22.988,4825.682,0.804
3.859,3.006,340.602,2.393,4.681,2.511,1.242,3.89,1681.108,37.81,16374.9,0.268
4.399,3.446,13.309,1.985,2.63,5.087,1.166,3.526,86.026,14.19,381.912,0.804
2.064,3.071,99.87,2.416,3.263,5.819,3.925,3.985,239.311,18.797,1028.488,1.072
4.821,4.909,358.564,1.205,2.265,5.108,2.132,3.689,1164.98,32.915,3358.663,0.268
4.308,3.016,104.198,3.928,4.923,4.369,1.595,3.848,476.254,25.281,3145.562,1.072
4.002,4.743,135.617,3.396,2.388,3.938,4.924,3.176,486.99,23.615,1583.783,0.536
4.46,4.956,70.246,2.052,2.213,3.342,4.403,3.914,160.524,16.926,767.867,2.145
4.557,4.967,275.225,2.937,2.228,1.727,3.851,3.401,623.287,25.618,6699.866,1.609
3.638,3.503,40.281,2.998,4.147,2.433,1.744,3.151,226.124,19.471,4837.836,1.877
4.842,4.623,96.51,3.571,3.3,3.934,2.841,3.552,170.516,17.109,886.994,2.145
2.339,4.942,296.645,1.712,2.867,5.736,4.455,3.641,595.25,24.43,2576.358,0.804
2.394,3.503,87.62,1.251,3.705,3.983,4.53,3.485,374.313,22.175,3338.56,0.268
4.146,3.885,207.615,2.564,4.014,3.589,4.249,3.619,823.91,27.468,2954.779,0.0
2.559,3.285,85.977,1.369,3.737,3.931,3.763,3.242,268.372,19.747,837.383,0.536
2.099,3.47,135.459,3.503,4.434,5.992,3.763,3.75,487.758,24.271,1626.365,0.0
2.627,4.083,187.509,2.597,3.793,4.899,3.763,3.704,563.866,25.472,2244.813,0.536
3.876,4.927,263.135,1.912,4.3,4.418,4.45,3.106,552.624,24.216,3405.698,0.0
4.077,3.628,132.734,2.905,4.7,1.395,2.733,3.399,635.068,26.12,8954.938,0.268
2.35,3.787,273.177,1.941,3.765,3.07,3.498,3.968,1640.254,34.068,10914.858,0.268
4.478,3.762,102.257,2.943,2.063,5.449,3.922,3.329,180.736,17.719,269.929,0.536
4.572,3.251,208.06,1.055,3.721,1.426,1.714,3.567,1073.989,30.274,15321.301,1.34
2.731,4.351,187.833,3.416,3.478,4.655,1.206,3.327,1175.137,33.082,9676.593,2.145
4.487,4.937,375.425,1.438,2.021,5.701,2.942,3.887,701.214,27.531,5019.675,0.804
3.744,3.261,190.838,1.053,4.847,1.722,1.137,3.171,1233.156,32.752,6698.161,0.536
4.791,4.13,368.58,3.194,3.838,2.275,1.702,3.887,1374.18,33.443,21770.558,0.268
3.072,4.766,373.308,2.361,2.373,1.901,4.866,3.077,947.079,30.209,9211.415,1.609
4.828,4.897,98.209,3.685,2.703,3.718,4.475,3.424,452.799,24.526,3180.179,0.0
2.13,3.44,300.463,3.638,4.095,4.776,4.905,3.749,417.323,22.858,2390.009,0.0
2.785,3.896,166.348,1.282,2.908,4.115,4.713,3.765,441.215,23.526,4287.471,1.34
2.843,4.807,304.709,1.583,3.884,2.213,4.713,3.801,1030.528,29.345,14756.124,0.268
4.54,4.392,314.551,3.605,4.508,3.318,1.84,3.143,1084.057,31.453,9688.693,2.145
3.029,4.151,356.949,3.367,2.003,2.158,3.149,3.416,948.278,29.174,7152.317,1.072
3.502,3.619,246.656,2.803,2.848,1.064,4.023,3.586,1296.673,32.165,13503.146,0.536
4.754,3.338,210.474,1.057,2.904,2.019,2.367,3.401,1108.632,31.956,5165.839,0.268
2.086,3.028,298.309,3.097,2.206,4.29,2.767,3.775,240.422,19.328,2307.937,0.536
3.147,3.695,356.532,3.613,3.567,5.096,4.35,3.489,532.271,23.893,1547.225,2.145
3.629,3.074,366.521,2.971,4.417,2.95,3.25,3.429,1958.561,38.774,11387.715,0.0
3.108,3.1,21.969,2.46,4.718,5.485,3.653,3.841,81.299,14.087,351.09,0.0
2.922,4.654,198.508,3.224,2.11,5.884,4.219,3.724,338.99,21.934,4131.92,2.145
2.5,4.922,354.728,2.569,3.664,1.008,4.108,3.011,2316.916,38.303,7599.43,0.0
3.668,4.02,230.835,1.974,3.712,1.415,4.987,3.55,499.747,23.818,10951.305,3.217
3.228,4.866,369.47,1.863,3.254,2.094,4.168,3.446,815.833,28.73,7528.754,2.145
2.413,3.039,196.672,3.332,3.207,2.556,4.221,3.048,472.322,23.69,4423.794,1.072
4.877,4.214,370.062,2.121,2.758,5.042,2.154,3.329,1066.811,31.754,8485.218,0.536
3.724,4.436,49.46,1.688,2.473,4.622,4.239,3.303,176.188,17.711,736.597,0.804
3.785,4.584,304.625,3.888,2.354,2.13,2.591,3.743,1569.249,35.221,6839.186,1.609
4.589,3.408,272.011,2.474,3.675,4.996,3.457,3.088,1750.553,37.652,6296.508,0.536
3.819,4.376,156.808,2.713,3.494,2.421,2.84,3.776,1123.152,32.479,17323.951,2.145
3.365,4.657,211.286,1.259,4.92,4.588,3.392,3.161,940.467,27.852,8929.959,1.072
3.077,3.504,382.621,2.58,2.267,3.152,2.317,3.948,1596.735,35.515,5527.146,1.072
2.357,4.91,304.425,1.434,4.464,4.872,4.396,3.502,533.065,25.246,3026.691,0.268
4.619,3.746,373.048,2.164,3.824,2.539,1.763,3.22,1227.043,32.764,26323.205,1.877
3.47,3.947,187.474,3.855,3.16,2.428,4.132,3.834,621.651,25.078,6262.975,0.0
2.349,3.932,64.981,1.366,4.193,1.167,2.565,3.974,541.947,26.798,8540.092,0.536
2.618,3.469,207.448,3.57,3.333,3.748,3.428,3.762,713.521,26.945,4144.611,0.0
3.856,3.879,297.195,2.444,2.688,5.052,2.162,3.557,889.39,30.952,7528.177,0.0
4.522,3.837,102.742,1.977,2.923,4.876,1.374,3.595,297.993,21.826,3436.21,1.609
4.055,3.64,40.826,3.167,4.097,1.685,3.569,3.563,276.296,20.307,2178.711,1.072
4.351,3.928,256.95,1.993,2.992,4.97,3.537,3.753,715.301,26.231,4461.391,0.0
4.454,4.172,341.72,2.816,2.591,4.768,1.84,3.057,1011.578,30.787,12533.55,0.536
3.132,3.795,307.81,3.165,2.98,3.625,1.473,3.956,877.538,30.187,11254.689,1.609
4.691,3.837,312.771,1.482,4.542,5.076,1.799,3.899,869.289,29.643,8978.728,0.536
2.75,3.509,72.287,2.908,4.261,2.699,2.322,3.939,248.889,19.979,2093.078,1.609
4.241,4.972,217.223,2.178,4.779,5.894,3.028,3.91,128.894,15.786,3315.06,3.217
2.383,4.766,335.87,1.704,3.475,1.72,4.671,3.871,1981.956,36.045,5972.868,0.804
3.662,3.633,373.364,3.38,4.709,3.668,2.27,3.362,2017.053,39.651,18574.108,1.072
2.036,4.709,307.388,3.069,4.683,4.422,1.385,3.204,931.716,28.684,8256.35,0.536
4.369,3.521,211.464,2.134,3.442,3.467,3.27,3.041,1124.746,32.099,12095.841,0.0
2.211,3.151,171.117,1.398,4.427,2.699,2.49,3.02,799.183,29.279,6907.363,0.268
4.904,4.427,248.781,3.903,3.435,4.73,2.066,3.374,881.432,28.737,5358.795,2.145
3.566,3.567,333.072,1.895,2.138,1.151,3.762,3.929,1492.687,33.453,6267.189,0.536
