 ACAP, DOCU, FLEX, KLOC, PREC, SITE, TEAM, TIME, EFFORT-, MONTHS-, DEFECTS-, RISKS-
3.059,3.603,4.989,190.031,4.184,3.595,4.414,3.901,1102.817,30.524,4526.864,0.0
4.663,3.571,3.719,150.926,4.612,1.103,4.35,3.85,428.332,22.575,3290.676,0.0
4.846,4.265,2.183,121.418,3.087,5.839,2.945,3.074,392.393,23.021,997.349,0.0
4.947,1.86,2.08,120.176,3.955,5.119,4.657,3.235,282.425,20.666,2046.848,0.0
3.337,4.169,1.694,114.699,2.011,2.962,3.858,3.803,732.076,28.137,2629.557,0.0
4.665,3.902,2.946,333.896,1.042,2.39,4.025,3.632,4906.462,50.865,23644.801,0.268
3.799,1.231,2.106,315.663,3.071,3.714,1.469,3.317,1892.613,39.128,25609.636,0.0
4.049,1.312,1.172,182.414,3.606,5.02,3.427,3.828,526.14,25.342,4449.056,0.0
4.459,3.754,1.804,74.465,2.604,4.299,2.476,3.562,322.393,21.843,2963.194,0.0
4.432,1.792,1.895,224.274,1.662,1.497,2.817,3.441,2303.934,40.813,45250.538,0.536
3.011,1.034,3.161,378.419,1.888,2.829,2.252,3.842,4162.005,48.159,118662.463,1.34
3.14,4.119,4.075,93.257,4.362,3.848,4.567,3.349,722.646,26.185,4192.69,0.536
3.007,1.274,1.278,229.207,2.985,2.078,4.665,3.052,1208.095,32.604,13408.473,0.536
4.184,3.688,1.942,75.599,2.528,4.104,1.737,3.134,629.893,26.685,3111.461,0.536
4.695,2.803,3.499,335.022,1.726,4.345,2.17,3.925,1706.758,37.519,7519.373,0.0
3.685,1.539,3.264,60.294,2.098,1.621,1.428,3.649,475.709,24.31,3468.833,0.804
4.491,3.16,3.097,179.65,1.932,1.693,2.048,3.256,792.225,28.491,7227.473,1.34
4.967,1.588,4.401,72.118,4.055,5.394,4.576,3.194,282.124,19.92,2417.581,0.0
3.761,4.016,4.214,325.0,1.649,4.086,3.553,3.171,3126.794,41.914,25699.133,0.536
3.524,3.525,3.146,257.041,4.408,3.455,2.11,3.792,1890.503,38.116,13152.275,0.0
3.376,3.11,3.634,212.409,1.581,5.683,1.493,3.813,1469.952,34.34,8032.251,1.609
4.813,3.619,1.968,386.004,1.466,5.209,1.311,3.143,2175.862,41.056,10707.859,0.536
3.673,3.166,1.155,247.822,1.575,3.806,4.335,3.277,1758.755,37.576,28067.547,0.0
3.908,2.05,2.694,298.614,3.201,3.441,1.066,3.741,1673.22,36.37,13813.493,1.609
3.759,4.189,2.757,83.832,1.977,1.105,2.564,3.83,839.91,29.643,7115.428,0.268
4.687,2.324,4.512,296.704,1.102,4.995,2.015,3.153,1313.356,32.536,8486.008,0.0
4.566,2.475,4.889,397.911,1.424,2.897,2.518,3.948,2328.778,39.063,32736.082,0.0
3.004,4.255,3.109,16.535,3.795,4.998,4.6,3.289,83.841,14.184,219.521,0.0
4.36,1.722,3.302,381.202,3.983,2.669,1.821,3.738,1047.448,30.137,9529.557,0.268
3.465,4.493,2.587,8.15,1.968,4.368,2.059,3.562,59.239,12.688,198.341,1.072
4.665,3.426,1.729,80.001,3.856,1.248,4.302,3.012,336.143,22.029,2529.554,0.0
3.656,3.114,4.167,209.449,2.252,5.899,2.021,3.604,784.152,28.156,3265.653,0.0
3.652,4.848,2.114,37.771,3.105,5.554,3.88,3.723,194.822,18.492,257.017,0.0
4.564,2.93,1.697,251.851,3.5,5.299,2.711,3.474,668.957,27.697,5062.054,0.0
3.757,1.469,2.169,197.62,3.625,5.536,1.539,3.526,918.867,30.719,3037.449,0.268
4.062,3.295,3.954,69.374,1.857,1.546,4.463,3.707,490.148,24.505,2098.035,0.536
3.339,1.361,2.498,359.304,3.694,1.588,3.669,3.314,2322.3,38.334,21089.117,0.0
4.086,3.729,3.349,110.946,1.269,1.085,4.276,3.397,1098.167,31.136,4328.661,0.536
4.062,3.849,4.739,167.936,2.947,4.396,1.787,3.684,1666.512,35.598,6820.673,1.609
3.43,3.536,1.565,13.053,2.496,3.3,3.914,3.293,171.15,17.866,991.442,0.0
4.174,4.728,3.202,21.878,2.316,1.229,2.084,3.642,233.278,19.621,598.24,0.268
3.411,3.403,4.432,139.317,3.035,3.048,4.391,3.756,524.485,23.935,4923.382,0.536
4.144,2.639,2.312,281.738,1.878,1.591,2.832,3.775,1320.164,32.807,10848.259,0.536
3.904,3.389,4.963,268.692,4.859,5.918,2.545,3.195,379.058,22.026,746.272,0.0
4.084,1.938,3.076,297.229,2.191,5.344,2.45,3.857,1037.487,31.499,9209.452,0.0
3.115,3.02,2.473,326.398,4.749,4.793,4.09,3.334,1399.678,31.9,4958.606,0.0
3.962,3.981,3.209,380.039,4.667,1.834,3.684,3.831,1685.72,35.037,13562.957,0.0
4.255,4.713,2.997,114.498,1.242,2.373,1.695,3.369,931.006,31.123,8373.541,2.145
3.191,1.454,3.718,104.084,3.704,5.036,4.677,3.706,449.121,23.253,2323.341,0.0
4.311,3.232,3.823,291.045,1.889,5.366,3.615,3.709,1252.268,32.148,4915.013,0.0
3.016,1.393,3.596,13.584,4.76,2.909,3.941,3.711,98.564,14.596,474.677,0.0
3.494,4.754,3.079,275.647,2.889,2.03,3.138,3.877,1985.526,36.401,7103.307,0.0
4.476,1.483,3.7,288.28,3.417,4.6,2.049,3.747,1732.067,35.336,13184.128,0.268
3.003,4.736,3.028,189.24,3.932,4.742,2.485,3.179,1020.956,29.936,3862.544,0.0
3.723,2.916,3.086,241.695,1.099,4.297,3.157,3.707,1472.851,35.518,9542.896,0.268
3.834,4.951,3.304,190.65,3.036,4.218,1.746,3.412,1406.324,32.625,7021.358,0.0
4.149,1.819,2.625,279.891,2.856,3.403,2.79,3.512,1524.451,35.023,16530.693,0.0
3.713,1.94,4.518,178.139,1.697,2.67,4.655,3.029,1468.094,33.473,27840.461,0.536
3.372,3.059,4.343,53.413,2.666,2.34,2.011,3.985,672.705,26.893,3990.077,0.0
3.214,2.831,2.42,45.96,2.379,2.326,4.485,3.629,350.24,22.024,1514.136,0.0
4.995,2.379,1.207,215.051,3.031,1.135,2.647,3.647,766.148,28.604,8068.271,1.34
4.028,4.469,2.087,208.683,1.011,2.406,4.192,3.695,1584.278,34.816,2151.204,0.536
4.696,4.022,1.288,378.408,4.886,5.525,3.579,3.774,687.88,26.704,4884.647,0.268
4.734,1.217,1.384,260.501,2.869,1.433,4.445,3.378,2310.201,38.987,30557.835,0.268
3.218,2.087,1.53,404.485,2.5,4.251,2.652,3.555,2934.465,43.379,22869.454,0.0
3.677,3.669,2.291,298.134,1.272,4.079,2.662,3.558,4583.778,49.67,36259.073,1.34
3.442,2.49,1.004,94.616,2.205,1.522,4.361,3.705,565.701,25.476,4041.495,0.0
4.482,1.897,2.284,200.817,3.203,4.793,1.896,3.379,609.586,26.092,5937.315,0.268
3.253,3.38,2.233,69.851,2.22,2.537,4.575,3.864,548.74,25.184,3452.171,0.536
4.086,4.841,1.527,74.095,4.707,2.848,3.176,3.828,897.499,28.521,2954.33,0.268
4.742,4.457,4.715,340.854,2.43,1.735,1.693,3.768,1636.413,34.761,17925.131,2.145
4.813,1.339,2.964,184.78,2.891,2.279,1.457,3.629,635.323,26.969,15831.169,0.804
3.84,3.285,4.375,88.323,4.741,2.037,3.261,3.224,261.486,19.4,2148.449,0.0
4.777,1.312,3.2,416.045,4.286,5.433,2.701,3.57,860.427,29.129,7605.086,0.0
4.327,4.549,3.958,60.751,1.058,4.912,3.611,3.603,290.657,20.738,2405.818,0.0
4.188,3.09,1.347,106.864,1.538,3.475,3.867,3.239,981.47,30.748,3760.883,0.536
3.355,4.461,3.03,358.599,1.399,3.448,3.838,3.774,3120.269,44.779,5759.81,0.0
4.098,4.179,1.718,173.342,1.537,1.408,3.654,3.84,1004.998,30.768,6971.124,0.536
4.273,4.537,1.26,223.244,1.768,4.837,1.268,3.012,1600.878,37.817,7271.585,1.877
4.073,2.734,1.187,382.455,1.11,5.306,4.885,3.961,1289.32,33.13,5855.378,0.0
3.146,3.426,4.259,27.253,1.16,1.513,2.03,3.881,350.727,22.132,2792.992,1.34
4.451,2.75,3.769,132.529,4.959,3.199,3.538,3.097,452.167,22.89,1002.295,0.0
3.936,2.733,2.163,183.907,1.422,1.971,1.303,3.479,918.657,30.093,6193.751,0.536
4.14,3.999,1.95,222.764,4.229,3.565,1.393,3.8,2591.482,41.669,16374.063,0.268
4.052,4.953,4.567,99.146,1.979,5.183,2.856,3.089,387.291,22.493,1551.737,0.0
3.205,2.433,4.665,185.318,4.993,1.094,4.743,3.329,807.105,26.22,4266.941,0.0
3.257,1.854,2.55,144.398,4.145,3.069,4.658,3.716,343.43,21.079,2126.352,0.0
4.895,1.522,2.78,165.4,3.745,4.01,4.051,3.675,1161.036,31.49,9048.249,0.0
4.222,2.348,4.17,138.643,4.761,1.156,1.064,3.781,726.859,27.302,10099.844,2.145
4.302,4.524,3.949,90.859,1.601,5.069,2.137,3.683,500.753,24.928,2326.024,0.0
4.56,2.446,4.82,49.672,1.49,4.97,4.942,3.808,120.5,15.659,668.752,0.0
4.337,4.006,3.659,294.14,1.61,5.62,2.825,3.143,1263.002,32.931,3814.008,0.0
4.118,1.204,3.725,159.585,4.484,4.864,3.016,3.323,531.748,23.869,4740.94,0.0
3.529,4.951,4.498,296.74,4.67,3.638,1.407,3.588,1989.644,37.231,9756.737,0.0
4.694,1.527,4.557,79.259,3.486,3.471,4.976,3.04,269.207,19.726,2164.401,0.0
3.075,1.977,3.937,153.168,2.332,3.069,3.957,3.52,924.695,28.742,2912.074,0.0
3.51,3.109,3.117,26.85,3.669,3.392,1.344,3.377,134.607,16.356,551.013,0.536
4.895,3.986,1.747,398.092,4.439,2.515,4.726,3.308,834.502,27.704,5774.983,0.0
4.355,4.657,2.532,207.302,4.733,5.289,3.626,3.883,1267.316,32.749,3047.932,0.268
4.997,3.594,1.994,355.948,4.756,1.391,2.013,3.602,1395.846,34.026,7887.041,0.268
4.042,1.692,3.516,40.607,1.347,4.688,3.222,3.78,153.078,16.898,670.845,0.0
4.74,2.325,3.055,366.0,4.071,3.079,1.039,3.79,2327.911,40.258,43370.1,1.877
4.728,4.509,3.537,49.184,1.522,1.355,3.044,3.127,624.059,25.952,4519.002,0.536
3.834,1.127,4.102,83.688,3.443,1.152,3.069,3.567,396.763,22.57,2927.788,0.0
4.854,2.921,2.445,400.63,2.953,1.444,4.433,3.502,4171.248,45.578,18882.006,0.804
3.681,2.065,3.525,80.236,3.294,2.587,2.735,3.785,626.783,26.459,5226.848,0.0
3.14,1.029,2.876,26.135,1.636,5.91,4.545,3.222,150.09,16.633,635.306,0.268
4.526,2.191,4.06,15.434,3.906,3.104,1.61,3.62,123.172,16.209,998.377,0.0
4.927,2.537,2.303,220.452,1.25,2.753,3.135,3.091,880.661,29.876,3900.826,0.536
4.145,2.432,4.867,412.503,2.638,1.467,3.927,3.079,2154.754,37.407,18012.123,0.268
3.858,3.467,4.069,203.143,2.969,4.677,1.827,3.481,949.028,29.558,3366.885,1.609
4.678,4.187,4.124,126.399,1.514,5.626,2.253,3.564,290.792,21.074,1158.321,1.072
4.487,1.044,3.016,341.2,2.808,2.229,3.901,3.485,1959.251,35.828,13149.508,0.536
4.959,1.499,3.559,146.989,3.674,3.279,4.047,3.328,604.127,25.969,3955.168,0.0
3.312,1.115,2.325,243.864,2.652,5.171,3.675,3.209,1048.942,30.575,12255.878,0.0
3.346,2.043,4.495,313.497,3.239,3.809,3.977,3.725,1358.679,32.599,6706.165,0.0
3.946,2.798,4.305,95.479,3.057,5.484,4.771,3.138,153.772,16.462,394.836,0.0
4.032,3.329,1.829,400.634,1.962,5.778,3.237,3.422,1065.55,31.356,2735.185,0.0
3.151,4.988,1.673,203.39,3.547,2.165,3.071,3.249,1322.996,32.965,4294.844,0.268
3.123,4.723,1.148,286.23,3.078,2.309,4.774,3.306,1691.431,35.065,8908.28,0.536
3.312,2.047,4.214,321.609,4.094,2.907,1.119,3.596,1779.932,35.566,20355.419,0.536
4.605,4.666,1.556,79.994,1.362,2.251,3.964,3.858,764.968,28.857,1315.17,0.268
3.963,3.408,1.949,387.265,1.861,4.949,1.331,3.132,2626.158,42.238,8599.505,1.609
3.724,2.92,1.609,155.035,2.221,1.416,2.863,3.012,1236.398,32.924,6529.335,0.268
3.885,4.188,3.798,94.263,4.336,2.451,1.863,3.302,710.549,26.427,2540.919,1.072
3.424,2.021,1.469,292.652,4.876,4.703,2.525,3.512,1194.167,31.751,6291.029,0.0
4.206,4.378,3.44,227.91,3.142,4.335,3.106,3.143,1577.581,34.105,12601.627,0.0
3.826,1.966,2.066,234.392,4.781,3.271,1.049,3.008,1224.069,32.599,10964.854,0.0
4.39,1.554,3.677,108.146,3.607,2.032,2.739,3.318,628.899,26.069,5701.606,0.0
4.587,4.047,2.045,264.51,2.757,1.199,2.892,3.24,1152.195,31.626,9856.173,0.268
3.664,3.158,1.121,78.44,2.855,4.618,3.018,3.346,228.074,19.409,747.457,0.0
4.436,3.448,2.085,75.553,3.355,1.661,4.033,3.473,747.233,27.112,5500.351,0.536
3.359,3.504,1.049,297.033,2.199,5.906,1.998,3.334,625.248,26.8,4437.737,0.0
4.321,1.744,4.832,142.15,1.901,2.194,4.726,3.757,711.331,26.643,4964.146,0.0
4.961,4.075,1.887,317.72,1.001,3.261,4.497,3.557,1525.051,34.718,7430.66,0.0
3.646,2.41,1.034,148.295,1.625,1.284,3.463,3.138,1323.121,32.921,10596.548,0.536
3.412,4.421,1.564,374.518,1.345,2.291,2.185,3.862,2524.642,42.778,20997.166,0.0
4.695,3.286,4.547,345.721,3.945,4.045,4.096,3.214,968.834,28.805,5811.658,0.804
3.349,2.866,3.9,318.969,3.084,4.558,1.584,3.236,1241.517,33.008,9150.922,0.0
3.38,4.907,3.837,294.88,3.431,2.522,1.383,3.213,4229.883,48.871,21749.427,0.804
3.482,3.343,4.367,206.074,3.98,5.984,3.134,3.149,1411.507,32.679,3573.701,0.536
4.019,1.552,1.075,144.013,3.617,1.876,2.907,3.505,907.141,29.384,8674.26,0.268
4.24,4.352,3.332,367.958,3.675,4.231,3.182,3.911,1379.057,32.371,12022.383,0.0
3.577,3.208,4.595,126.817,2.319,4.764,2.178,3.81,821.98,28.691,3470.891,1.34
3.435,2.536,2.024,212.156,2.111,4.525,2.075,3.356,1472.054,34.394,18462.599,1.072
4.644,3.565,4.812,70.085,1.628,2.199,3.926,3.451,460.833,23.604,1641.586,0.0
3.636,2.306,2.976,105.86,4.348,4.139,2.593,3.849,384.735,22.234,1610.384,0.0
3.677,4.147,3.376,145.472,2.804,2.744,2.174,3.935,902.114,29.484,4433.97,0.0
4.682,1.757,4.663,148.781,2.618,4.374,1.611,3.426,351.722,22.027,5615.134,0.0
4.304,1.213,1.443,15.065,2.562,2.846,4.564,3.801,82.729,14.066,527.1,0.0
4.522,1.255,4.551,94.491,1.016,1.224,2.012,3.834,633.171,27.475,11864.816,0.268
4.564,4.694,1.508,381.592,2.28,2.05,2.631,3.256,6179.826,55.624,34232.551,1.072
4.997,3.559,2.643,144.734,2.956,5.52,4.322,3.785,863.422,29.494,4364.646,0.536
3.75,1.672,1.126,45.857,3.956,5.847,3.925,3.484,210.486,18.846,409.682,0.0
4.364,4.801,2.215,362.715,4.29,2.803,2.386,3.321,1047.842,29.99,4681.212,0.0
3.925,3.157,2.098,218.534,2.382,5.851,4.718,3.865,691.495,26.872,5263.519,0.268
4.226,3.62,1.396,202.454,4.096,3.679,1.358,3.06,1549.265,34.687,6689.752,1.609
4.145,3.404,1.503,278.97,1.979,4.631,1.503,3.309,1639.175,37.823,13588.484,0.0
3.436,1.738,3.178,272.149,2.809,3.703,3.747,3.29,746.825,27.872,3339.452,0.0
4.601,4.056,1.441,397.641,4.356,2.004,1.887,3.986,1605.212,35.531,19377.415,1.877
3.631,1.467,2.679,14.978,3.706,3.559,3.863,3.152,59.775,12.67,343.298,0.0
4.215,3.736,3.606,335.509,2.592,2.055,2.191,3.743,1520.212,34.48,10281.409,0.268
3.207,4.098,4.071,32.238,2.683,3.524,3.981,3.642,145.527,16.637,270.644,0.0
3.355,1.637,1.434,271.166,2.305,5.874,4.536,3.412,601.033,25.379,2780.549,0.0
3.732,3.776,4.143,325.055,2.149,2.017,4.881,3.188,1102.986,30.523,4272.972,0.0
4.195,1.566,3.296,166.679,4.533,4.905,2.807,3.321,1258.112,32.207,7851.103,1.34
4.514,4.384,2.118,42.125,2.362,4.224,3.883,3.193,267.8,20.203,465.399,0.0
3.651,1.768,4.151,256.154,3.033,4.567,2.697,3.502,1723.315,35.758,14208.623,0.0
4.325,3.169,3.321,65.93,3.256,5.198,2.384,3.571,299.083,20.837,1782.018,0.0
3.054,4.081,1.598,23.978,3.028,1.454,1.802,3.755,255.921,20.756,1330.061,0.536
4.238,2.467,3.415,295.149,2.903,1.347,2.738,3.005,3441.773,44.68,110597.669,1.34
3.098,2.919,3.602,216.782,4.082,2.571,3.976,3.794,1940.302,36.059,10184.747,0.536
4.864,4.885,4.115,348.914,4.372,1.39,4.911,3.827,1153.484,29.342,4973.588,0.0
4.726,1.326,4.389,23.922,2.867,5.353,4.49,3.141,120.77,15.622,789.627,0.268
4.357,3.986,2.595,271.547,3.815,2.445,3.024,3.802,2450.405,40.135,15245.771,0.536
3.701,3.499,2.076,162.749,4.744,5.509,1.473,3.29,997.044,31.23,4093.722,1.877
4.431,3.727,3.097,35.743,2.073,1.565,2.759,3.93,230.831,19.778,1272.759,0.268
3.545,4.809,3.638,354.428,3.635,4.846,4.504,3.467,424.671,22.352,1170.178,0.0
4.946,3.545,2.002,124.505,1.922,4.896,1.04,3.974,370.582,22.849,1598.615,1.609
4.621,1.521,1.184,258.177,2.906,4.64,2.695,3.307,1077.174,31.658,6078.591,1.34
4.004,2.875,1.465,10.174,3.409,4.324,4.598,3.513,85.771,13.946,303.556,0.536
4.837,4.139,2.287,326.198,1.019,3.722,4.067,3.466,1081.345,31.577,5513.072,0.0
3.719,2.197,2.81,243.27,3.801,4.479,3.53,3.305,660.996,26.423,6880.839,0.0
4.492,4.748,1.777,71.961,1.451,1.843,1.241,3.776,439.512,24.725,2042.438,0.536
3.34,4.425,4.447,220.528,4.179,3.407,2.958,3.545,2374.639,38.468,20690.098,0.0
3.881,3.211,2.578,67.433,3.536,1.007,2.284,3.806,453.249,23.682,4392.401,0.536
3.734,4.147,1.914,95.251,3.064,2.574,3.431,3.847,795.486,27.966,2373.482,0.0
3.552,4.141,2.057,408.514,2.183,5.78,1.043,3.691,2237.691,40.49,10589.52,1.877
3.202,3.498,4.532,161.176,2.658,4.367,1.881,3.153,856.961,29.797,7235.453,1.609
3.964,4.811,2.737,161.113,4.671,4.415,3.134,3.664,721.791,26.566,1803.284,0.536
4.299,4.851,4.274,224.244,3.05,4.702,4.163,3.159,2095.698,37.013,4220.46,0.536
3.117,3.739,1.193,73.679,4.815,1.747,3.499,3.156,344.821,22.284,1327.383,0.0
3.445,3.261,3.811,348.62,1.28,1.662,4.615,3.307,2469.19,38.848,19250.535,0.536
3.68,2.082,3.98,97.041,4.368,3.682,3.519,3.755,388.327,21.944,3286.884,0.268
4.055,2.042,1.835,99.584,2.494,5.849,4.958,3.097,267.278,20.722,1410.488,0.0
3.86,4.573,3.833,279.551,3.313,4.166,4.112,3.157,982.516,29.587,4889.107,0.0
3.508,2.752,3.308,216.032,1.618,4.204,3.718,3.356,1346.574,33.001,7423.331,0.268
3.213,4.958,1.382,111.352,3.634,3.363,1.876,3.738,771.282,28.734,3088.17,0.0
3.826,3.782,3.559,100.383,1.108,1.545,1.313,3.511,944.31,31.003,6455.604,2.145
4.407,3.143,2.403,341.992,2.36,1.776,2.518,3.521,2000.339,36.682,10780.2,0.268
4.966,2.115,3.107,221.337,3.991,5.542,4.671,3.397,504.75,23.587,1782.904,0.0
4.346,4.47,1.236,273.659,3.468,5.72,1.187,3.671,961.805,31.68,2940.915,0.536
4.393,4.358,4.108,45.591,3.722,2.248,1.522,3.113,418.293,22.952,1382.377,0.804
4.976,3.55,4.796,99.138,3.473,2.558,2.71,3.022,457.081,23.489,1753.855,1.072
3.835,4.963,4.732,27.041,2.274,4.141,4.912,3.101,183.53,17.589,507.679,0.0
3.728,3.494,3.649,81.862,1.693,1.396,3.232,3.616,1182.736,32.403,14667.709,0.536
3.933,2.481,4.486,397.264,2.011,4.398,3.815,3.046,1266.335,31.631,3853.342,0.0
4.507,1.726,4.171,299.048,3.333,2.439,3.328,3.853,938.409,29.317,7447.002,0.0
3.173,1.578,2.078,273.828,1.806,2.74,3.869,3.867,1173.211,32.492,16365.753,0.0
4.72,3.624,4.096,135.989,2.8,2.515,1.801,3.716,744.854,26.998,2223.491,0.804
3.339,2.625,1.208,171.007,4.472,2.371,3.048,3.36,975.156,30.146,11992.094,0.0
3.277,3.741,4.25,16.218,1.051,2.144,3.601,3.756,118.71,15.856,589.544,0.0
3.262,1.516,4.899,385.041,4.79,1.443,1.099,3.7,2040.191,35.637,16798.525,1.072
4.117,1.983,2.811,127.057,3.545,1.318,1.659,3.529,837.903,28.02,18845.079,2.145
4.758,2.006,3.398,253.955,4.25,3.434,2.893,3.061,2080.688,37.613,28696.386,1.072
4.054,3.297,1.099,85.962,2.602,3.566,2.932,3.147,342.837,22.127,3221.636,0.0
3.669,2.37,2.428,25.541,4.904,3.398,1.516,3.516,147.382,16.825,849.456,1.609
3.429,1.47,4.903,415.289,3.538,2.97,3.119,3.823,1327.549,32.082,19077.892,0.804
3.326,3.015,1.813,358.777,1.179,1.683,1.223,3.763,2254.704,41.4,13514.361,0.536
3.232,1.883,1.355,154.455,4.182,3.316,3.217,3.443,655.293,26.758,3677.439,0.0
3.553,4.692,4.974,245.427,2.628,2.933,2.033,3.271,1411.977,33.423,13473.992,0.0
3.137,4.212,1.547,167.286,4.598,2.048,3.541,3.905,1925.858,37.299,13138.362,0.0
4.112,2.075,4.121,379.246,4.519,3.591,1.928,3.385,1173.957,30.599,7176.837,1.609
3.376,2.302,1.792,335.81,1.201,5.046,4.675,3.015,1644.428,36.628,8450.131,0.0
3.281,4.41,4.449,415.053,3.489,1.579,3.036,3.532,2096.751,37.695,18982.585,0.536
3.132,1.656,4.15,318.721,3.397,5.23,3.513,3.711,1280.012,32.547,5372.432,0.0
3.406,1.702,2.776,224.702,2.613,2.645,3.538,3.221,376.833,22.396,1125.859,0.0
4.009,2.578,3.476,13.998,2.104,3.524,3.577,3.565,162.35,16.965,603.348,0.268
3.329,1.153,2.632,52.462,1.816,1.836,4.568,3.393,412.259,23.202,3197.854,0.0
4.784,2.643,2.89,151.418,3.333,5.923,3.494,3.229,396.248,23.054,843.605,0.0
4.096,2.946,2.438,73.214,1.255,1.2,4.237,3.533,479.863,24.103,2498.357,0.0
4.075,2.42,4.176,311.997,3.241,5.543,4.227,3.461,1736.093,35.472,9077.281,0.0
4.929,3.983,3.404,173.205,1.424,3.173,4.798,3.71,708.941,27.126,6123.541,0.268
4.829,4.744,4.477,144.673,3.767,1.442,2.363,3.648,1619.195,33.991,5041.885,1.609
3.188,1.567,4.223,305.276,3.829,2.251,2.981,3.477,1086.564,31.001,6705.703,1.072
4.15,1.747,3.971,134.607,4.093,2.554,4.089,3.629,791.156,27.254,9861.401,0.0
3.718,4.986,4.539,368.636,1.631,3.724,2.004,3.753,2684.657,41.74,19039.613,1.072
3.628,4.692,4.686,47.094,3.608,1.902,2.237,3.84,768.04,27.933,3443.746,1.34
3.908,4.283,4.401,416.135,4.805,2.149,1.2,3.738,2147.478,37.744,11485.243,0.804
3.642,3.649,2.552,381.043,3.943,3.737,3.387,3.083,2600.676,40.036,18863.986,0.268
4.055,4.868,4.931,244.542,1.623,4.074,4.342,3.69,1238.756,32.107,5787.104,0.268
4.16,4.24,1.832,72.748,3.011,5.198,4.858,3.295,583.001,25.623,1986.842,0.536
3.352,4.39,3.493,168.179,2.552,3.747,3.737,3.049,568.827,25.27,2929.046,0.0
3.835,3.745,2.47,358.622,1.19,3.439,4.094,3.605,1733.162,35.96,12507.01,0.0
3.376,3.869,4.068,213.518,1.86,3.293,1.248,3.44,2430.309,39.3,8733.865,0.536
4.207,2.197,1.228,373.094,2.922,2.969,4.787,3.641,2359.795,39.287,30118.002,0.0
3.656,3.982,2.465,332.65,4.414,5.29,3.506,3.127,2514.885,41.035,8399.427,0.804
3.634,2.018,1.131,26.981,3.701,5.677,2.006,3.748,130.933,16.082,1253.613,1.072
4.326,4.096,4.788,96.42,4.779,1.156,3.166,3.935,494.647,23.893,3998.459,0.0
4.811,4.344,3.315,115.083,2.732,3.778,2.797,3.43,309.156,21.148,1388.651,0.0
3.481,2.673,3.426,163.033,3.066,2.503,2.253,3.342,887.333,28.768,7910.391,0.0
3.485,1.2,1.242,41.059,3.425,5.465,4.199,3.48,132.364,16.232,481.672,0.0
3.463,3.216,4.467,404.53,1.301,2.691,4.852,3.614,1263.018,31.755,19425.732,0.0
3.558,3.31,2.844,403.419,3.929,4.253,1.169,3.027,1933.49,36.627,15740.517,0.0
3.814,2.659,3.108,415.265,4.763,3.108,1.282,3.424,3220.841,42.514,25292.636,1.609
4.969,3.573,2.235,392.873,2.204,2.01,1.36,3.2,2331.456,40.758,18362.021,0.268
3.096,1.293,2.038,369.61,4.251,3.421,2.261,3.073,2201.814,37.982,26216.345,0.268
3.961,3.821,3.657,69.198,2.988,2.018,2.76,3.592,568.188,25.718,3603.668,0.0
3.792,4.936,1.168,23.444,1.473,2.683,1.854,3.998,165.539,18.146,431.24,0.268
3.549,2.063,1.313,83.824,2.237,2.301,2.939,3.837,555.585,25.845,4962.077,0.0
4.314,1.16,4.55,390.048,2.322,1.953,2.209,3.368,2456.458,39.359,12099.964,0.268
4.88,1.37,1.801,34.64,1.122,1.748,1.799,3.911,166.844,17.892,1388.824,0.536
4.751,3.135,1.292,286.618,2.12,3.362,3.179,3.6,2268.229,39.709,10975.174,0.536
4.825,2.74,1.089,145.679,1.915,1.121,4.784,3.576,1145.437,31.561,4005.795,0.0
4.948,3.195,2.908,358.861,2.289,2.913,3.96,3.995,1992.257,37.682,5801.773,0.0
3.692,4.049,2.856,73.137,3.079,2.1,2.094,3.68,573.187,26.295,2420.266,0.268
4.72,4.426,2.751,404.527,1.222,3.872,4.256,3.178,1868.983,35.688,5038.855,0.536
3.395,4.208,3.39,142.779,1.297,5.324,3.319,3.885,529.089,24.699,1656.542,0.0
4.19,2.972,4.862,77.452,3.686,4.8,2.729,3.907,262.213,19.351,1778.501,0.268
4.375,2.779,3.72,226.806,1.939,5.346,2.416,3.318,879.648,28.563,4492.094,0.0
4.885,2.671,3.717,161.718,2.055,5.821,4.289,3.959,272.601,20.234,1715.986,0.0
3.237,1.886,3.987,78.01,3.463,1.226,4.812,3.398,805.907,27.315,8182.74,0.268
4.591,4.718,4.349,272.405,2.819,4.697,1.961,3.741,1215.59,31.405,6542.475,0.0
3.407,3.987,4.121,282.214,3.059,5.624,2.421,3.483,806.301,27.505,3726.545,0.268
4.727,2.419,1.265,133.292,1.059,2.805,4.566,3.174,555.819,25.856,3106.668,0.0
4.2,2.381,2.876,204.79,3.063,5.676,1.342,3.818,357.434,22.692,2557.188,0.0
4.231,3.606,4.3,386.974,2.248,2.385,3.376,3.592,1645.409,34.954,8246.272,0.0
3.376,2.409,4.217,161.771,1.428,3.656,4.751,3.302,1177.437,30.896,7271.808,0.0
3.558,2.003,2.538,377.216,4.168,4.341,4.36,3.278,2388.522,36.854,14084.52,0.536
3.076,3.278,2.472,153.009,1.827,1.959,1.194,3.411,2086.496,38.786,12243.837,2.413
4.462,3.055,1.815,106.844,2.53,4.625,1.163,3.744,703.307,28.551,2881.27,1.609
4.357,4.037,3.06,272.453,2.036,2.027,2.59,3.025,1528.219,35.257,15979.641,0.0
