N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,PRED40+,MRE-,ACC+
110,absolute_error,4,6.0,14,0.0,102.73,-2.52
10,absolute_error,13,6.5,8,83.33333333,0.0,0.0
40,squared_error,7,7.75,17,0.0,120.5,-12.69
20,poisson,14,5.25,11,0.0,119.0,-12.1
40,absolute_error,11,3.5,19,83.33333333,0.0,0.0
110,absolute_error,1,5.75,3,83.33333333,0.0,0.0
150,absolute_error,13,3.5,5,83.33333333,0.0,0.0
10,absolute_error,6,1.5,20,83.33333333,0.0,0.0
150,squared_error,19,9.75,9,0.0,119.47,-12.29
170,absolute_error,18,2.0,14,83.33333333,0.0,0.0
90,squared_error,10,7.0,18,0.0,121.78,-13.17
60,squared_error,4,8.25,18,0.0,120.22,-12.59
110,poisson,9,0.25,9,0.0,119.15,-12.16
90,absolute_error,13,7.75,7,0.0,101.11,-1.08
180,poisson,15,8.75,18,0.0,120.15,-12.56
110,poisson,19,7.0,8,0.0,119.45,-12.28
170,absolute_error,3,9.5,8,83.33333333,0.0,0.0
190,squared_error,19,4.0,12,0.0,120.14,-12.55
60,squared_error,14,9.0,15,0.0,119.67,-12.37
180,squared_error,11,8.75,19,0.0,120.52,-12.7
160,absolute_error,2,1.75,1,83.33333333,0.0,0.0
50,squared_error,15,3.5,18,0.0,118.93,-12.07
130,poisson,4,10.0,7,0.0,121.13,-12.93
110,poisson,17,8.25,8,0.0,119.27,-12.21
170,poisson,12,5.0,20,0.0,120.75,-12.79
150,poisson,10,8.0,15,0.0,118.98,-12.09
170,poisson,20,6.75,12,0.0,120.27,-12.61
110,poisson,19,1.75,5,0.0,118.91,-12.06
50,squared_error,19,0.75,1,0.0,120.13,-12.55
100,poisson,20,7.0,13,0.0,119.4,-12.26
180,poisson,20,6.0,11,0.0,120.48,-12.69
150,absolute_error,13,2.5,13,0.0,100.67,-0.65
50,squared_error,11,7.0,12,0.0,122.0,-13.25
90,absolute_error,3,10.0,3,83.33333333,0.0,0.0
180,poisson,5,8.25,16,0.0,120.37,-12.64
170,squared_error,7,10.0,18,0.0,120.0,-12.5
200,poisson,20,9.0,9,0.0,118.5,-11.9
60,squared_error,4,2.5,6,0.0,118.11,-11.74
80,squared_error,16,9.0,7,0.0,121.33,-13.01
20,poisson,2,4.75,5,0.0,123.0,-13.61
190,absolute_error,1,6.25,14,0.0,100.53,-0.52
90,absolute_error,18,8.25,3,83.33333333,0.0,0.0
80,absolute_error,17,2.0,13,83.33333333,0.0,0.0
60,absolute_error,15,5.25,17,83.33333333,0.0,0.0
60,poisson,14,7.75,7,0.0,121.67,-13.13
150,absolute_error,16,8.0,6,0.0,100.67,-0.65
20,poisson,14,8.25,13,0.0,119.67,-12.37
140,absolute_error,11,0.75,4,83.33333333,0.0,0.0
110,poisson,4,9.25,13,0.0,118.18,-11.76
100,absolute_error,16,8.5,17,0.0,101.0,-0.97
160,poisson,17,6.5,7,0.0,120.42,-12.66
80,poisson,11,1.25,15,0.0,120.5,-12.69
100,absolute_error,11,2.75,11,0.0,101.0,-0.97
200,poisson,15,8.25,18,0.0,119.87,-12.45
50,poisson,15,3.5,7,0.0,120.8,-12.81
30,absolute_error,14,8.0,13,83.33333333,0.0,0.0
30,poisson,16,6.0,7,0.0,121.33,-13.01
170,poisson,6,3.0,2,0.0,118.94,-12.08
170,poisson,7,1.75,1,0.0,120.08,-12.53
200,absolute_error,8,3.0,8,83.33333333,0.0,0.0
200,poisson,6,4.25,8,0.0,120.2,-12.58
190,poisson,12,4.5,15,0.0,119.12,-12.15
70,poisson,13,3.25,5,0.0,121.14,-12.94
20,poisson,3,6.0,8,0.0,120.33,-12.63
180,squared_error,16,9.25,9,0.0,119.07,-12.13
200,squared_error,9,0.5,8,0.0,119.93,-12.47
120,absolute_error,18,0.5,20,83.33333333,0.0,0.0
30,poisson,17,2.0,17,0.0,118.67,-11.97
170,absolute_error,19,0.0,14,0.0,101.18,-1.14
30,poisson,9,7.75,20,0.0,118.89,-12.06
20,absolute_error,16,8.0,7,83.33333333,0.0,0.0
180,absolute_error,4,7.0,5,0.0,100.56,-0.55
140,squared_error,14,3.0,19,0.0,119.1,-12.14
120,squared_error,10,4.75,11,0.0,119.28,-12.21
90,squared_error,4,1.0,6,0.0,121.04,-12.9
50,squared_error,5,8.25,8,0.0,117.87,-11.63
30,squared_error,17,2.0,13,0.0,119.33,-12.24
180,absolute_error,17,1.5,17,0.0,100.56,-0.55
140,squared_error,11,3.25,5,0.0,119.1,-12.14
30,absolute_error,17,3.5,1,83.33333333,0.0,0.0
130,squared_error,14,9.0,7,0.0,118.62,-11.94
180,absolute_error,6,2.5,14,0.0,101.11,-1.08
160,absolute_error,17,2.25,19,83.33333333,0.0,0.0
40,squared_error,16,7.5,17,0.0,120.0,-12.5
190,poisson,18,7.75,15,0.0,119.44,-12.28
10,absolute_error,14,2.0,11,83.33333333,0.0,0.0
50,squared_error,20,4.25,4,0.0,120.93,-12.86
50,squared_error,12,3.25,18,0.0,120.8,-12.81
190,absolute_error,11,6.75,15,0.0,101.05,-1.02
20,absolute_error,11,10.0,15,83.33333333,0.0,0.0
50,squared_error,4,9.0,19,0.0,119.47,-12.29
80,squared_error,12,5.0,11,0.0,119.58,-12.34
130,poisson,8,8.25,19,0.0,119.59,-12.34
70,poisson,17,3.0,8,0.0,121.52,-13.08
120,squared_error,19,0.0,19,0.0,120.33,-12.63
50,poisson,14,6.75,11,0.0,122.4,-13.4
50,absolute_error,12,5.25,18,83.33333333,0.0,0.0
50,squared_error,2,2.5,17,0.0,118.27,-11.8
10,squared_error,3,0.0,9,0.0,131.82,-16.96
90,absolute_error,11,6.25,15,83.33333333,0.0,0.0
90,squared_error,3,5.75,13,0.0,118.52,-11.9
180,squared_error,9,9.75,14,0.0,119.22,-12.19
190,squared_error,2,0.75,11,0.0,120.32,-12.62
80,squared_error,11,4.0,16,0.0,117.92,-11.65
40,squared_error,12,1.25,18,0.0,120.33,-12.63
190,poisson,16,1.25,6,0.0,120.07,-12.53
30,squared_error,15,5.5,16,0.0,121.33,-13.01
180,absolute_error,2,0.25,16,0.0,101.67,-1.59
20,absolute_error,15,6.25,11,83.33333333,0.0,0.0
90,squared_error,1,2.75,8,0.0,119.11,-12.15
40,absolute_error,3,4.75,11,83.33333333,0.0,0.0
50,poisson,10,5.75,5,0.0,120.93,-12.86
60,squared_error,17,6.0,6,0.0,123.44,-13.76
60,squared_error,19,6.5,16,0.0,120.11,-12.54
80,squared_error,7,4.5,8,0.0,119.75,-12.4
170,squared_error,18,5.5,17,0.0,119.76,-12.41
90,squared_error,19,6.5,13,0.0,121.48,-13.06
200,absolute_error,14,1.5,15,0.0,100.5,-0.49
170,absolute_error,4,5.75,18,0.0,100.59,-0.58
160,squared_error,9,9.0,17,0.0,121.21,-12.96
10,squared_error,11,10.0,12,0.0,124.67,-14.18
130,absolute_error,3,8.5,17,0.0,100.77,-0.75
180,poisson,11,7.0,16,0.0,121.26,-12.98
120,absolute_error,6,3.75,10,0.0,100.83,-0.81
120,poisson,20,8.25,15,0.0,121.33,-13.01
10,absolute_error,12,7.25,18,83.33333333,0.0,0.0
110,poisson,13,9.25,17,0.0,120.06,-12.52
50,squared_error,13,10.0,3,0.0,121.33,-13.01
180,poisson,4,0.5,10,0.0,118.78,-12.01
160,absolute_error,9,5.5,11,0.0,100.63,-0.61
10,absolute_error,3,6.25,7,83.33333333,0.0,0.0
130,absolute_error,5,5.25,4,83.33333333,0.0,0.0
40,poisson,4,1.5,6,0.0,117.67,-11.55
150,absolute_error,10,4.5,13,83.33333333,0.0,0.0
180,absolute_error,4,3.0,11,0.0,100.56,-0.55
120,absolute_error,3,9.25,9,83.33333333,0.0,0.0
140,absolute_error,7,3.25,4,0.0,100.71,-0.7
20,absolute_error,13,6.75,15,83.33333333,0.0,0.0
110,poisson,12,9.25,17,0.0,118.79,-12.02
110,poisson,16,4.25,12,0.0,120.12,-12.55
140,poisson,17,4.0,9,0.0,119.9,-12.46
60,absolute_error,20,3.75,14,83.33333333,0.0,0.0
170,poisson,20,8.5,19,0.0,119.65,-12.36
140,poisson,12,2.75,19,0.0,120.48,-12.68
120,absolute_error,1,8.0,13,0.0,101.67,-1.59
160,absolute_error,15,1.5,16,0.0,100.63,-0.61
170,absolute_error,12,9.75,2,0.0,100.59,-0.58
160,poisson,5,5.25,7,0.0,120.46,-12.68
60,squared_error,14,7.75,1,0.0,120.0,-12.5
170,poisson,6,0.25,12,0.0,119.61,-12.35
20,absolute_error,10,9.75,18,83.33333333,0.0,0.0
140,absolute_error,16,5.0,12,83.33333333,0.0,0.0
130,squared_error,9,8.75,10,0.0,120.36,-12.64
130,squared_error,16,5.25,16,0.0,117.95,-11.67
50,poisson,11,0.0,20,0.0,121.07,-12.91
200,absolute_error,4,3.25,9,0.0,100.5,-0.49
170,squared_error,10,7.5,2,0.0,120.98,-12.88
10,squared_error,1,1.25,6,0.0,118.67,-11.97
130,poisson,14,9.5,20,0.0,119.59,-12.34
90,absolute_error,14,8.25,19,0.0,101.11,-1.08
120,absolute_error,3,4.25,13,0.0,101.67,-1.59
30,absolute_error,10,0.0,9,83.33333333,0.0,0.0
170,squared_error,3,0.25,17,0.0,120.51,-12.7
40,squared_error,5,4.5,19,0.0,118.33,-11.83
80,absolute_error,18,8.25,16,0.0,102.5,-2.33
200,poisson,3,6.5,3,0.0,121.27,-12.98
10,poisson,4,0.25,7,0.0,119.33,-12.24
10,poisson,6,3.25,2,0.0,123.33,-13.73
200,absolute_error,11,2.5,10,83.33333333,0.0,0.0
160,squared_error,17,3.0,2,0.0,119.12,-12.15
200,poisson,1,4.5,6,0.0,119.63,-12.36
20,squared_error,5,5.75,2,0.0,119.0,-12.1
20,absolute_error,9,2.0,10,83.33333333,0.0,0.0
200,poisson,14,7.25,1,0.0,119.6,-12.34
150,poisson,20,3.5,3,0.0,119.47,-12.29
110,absolute_error,3,6.25,18,0.0,100.91,-0.88
80,poisson,16,8.5,15,0.0,121.58,-13.1
160,squared_error,15,5.5,6,0.0,119.25,-12.2
120,absolute_error,5,3.75,9,83.33333333,0.0,0.0
130,absolute_error,19,3.75,13,83.33333333,0.0,0.0
60,poisson,6,0.5,3,0.0,120.89,-12.84
70,squared_error,8,2.25,20,0.0,119.9,-12.46
60,poisson,14,1.0,15,0.0,120.56,-12.71
80,poisson,16,7.25,9,0.0,121.0,-12.88
160,squared_error,12,0.75,5,0.0,119.87,-12.45
30,poisson,9,6.75,4,0.0,121.78,-13.17
30,absolute_error,2,0.0,8,0.0,133.33,-9.51
190,absolute_error,20,2.0,17,83.33333333,0.0,0.0
10,poisson,16,5.5,11,0.0,123.33,-13.73
110,absolute_error,20,3.0,9,83.33333333,0.0,0.0
110,squared_error,14,1.0,2,0.0,120.85,-12.83
50,absolute_error,14,2.25,5,83.33333333,0.0,0.0
60,poisson,6,1.25,1,0.0,120.22,-12.59
150,squared_error,1,3.75,8,0.0,120.98,-12.88
160,squared_error,7,2.25,14,0.0,119.92,-12.47
80,absolute_error,19,0.5,5,0.0,102.5,-2.33
160,poisson,10,2.75,15,0.0,119.33,-12.24
40,absolute_error,20,4.0,20,0.0,102.5,-2.33
20,squared_error,7,7.5,16,0.0,117.67,-11.55
160,squared_error,19,6.75,11,0.0,120.54,-12.71
10,squared_error,13,6.0,7,0.0,122.67,-13.49
130,squared_error,11,1.75,20,0.0,121.54,-13.08
130,poisson,6,8.75,7,0.0,119.49,-12.3
200,absolute_error,3,1.75,20,83.33333333,0.0,0.0
30,squared_error,17,4.75,12,0.0,118.89,-12.06
200,poisson,11,6.25,16,0.0,120.63,-12.74
140,poisson,1,1.75,18,0.0,120.1,-12.54
120,squared_error,8,4.25,15,0.0,120.56,-12.71
70,absolute_error,13,8.25,9,83.33333333,0.0,0.0
130,squared_error,3,6.75,20,0.0,120.31,-12.62
130,squared_error,5,0.75,3,0.0,120.26,-12.6
10,squared_error,18,7.75,12,0.0,120.0,-12.5
170,absolute_error,3,9.5,13,83.33333333,0.0,0.0
170,absolute_error,3,10.0,3,0.0,101.76,-1.68
160,absolute_error,8,6.0,10,83.33333333,0.0,0.0
30,poisson,13,9.25,8,0.0,113.78,-9.75
100,poisson,13,7.75,13,0.0,119.27,-12.21
70,squared_error,13,5.5,18,0.0,121.24,-12.97
150,absolute_error,8,8.25,18,0.0,100.67,-0.65
140,absolute_error,13,9.25,20,0.0,100.71,-0.7
150,squared_error,15,8.5,8,0.0,118.4,-11.86
120,squared_error,1,2.0,1,0.0,119.67,-12.37
100,poisson,4,5.5,8,0.0,118.47,-11.88
60,poisson,13,9.75,19,0.0,120.0,-12.5
60,poisson,6,1.25,7,0.0,121.89,-13.21
120,absolute_error,18,3.0,3,83.33333333,0.0,0.0
170,squared_error,7,7.0,7,0.0,119.8,-12.42
90,poisson,20,4.25,20,0.0,118.52,-11.9
60,squared_error,4,9.25,10,0.0,120.89,-12.84
200,absolute_error,14,9.75,18,0.0,100.5,-0.49
20,absolute_error,1,7.0,3,83.33333333,0.0,0.0
160,absolute_error,19,9.5,16,0.0,100.63,-0.61
10,squared_error,11,0.75,2,0.0,114.0,-9.86
40,poisson,16,1.5,8,0.0,120.5,-12.69
180,squared_error,4,2.0,19,0.0,120.0,-12.5
130,poisson,12,3.75,19,0.0,119.18,-12.17
90,squared_error,7,4.0,7,0.0,121.93,-13.23
200,squared_error,20,9.75,15,0.0,119.83,-12.43
190,absolute_error,14,7.0,10,83.33333333,0.0,0.0
30,squared_error,11,8.5,15,0.0,122.89,-13.57
30,squared_error,20,4.75,18,0.0,121.78,-13.17
150,squared_error,19,1.75,2,0.0,120.04,-12.52
170,absolute_error,6,5.0,3,83.33333333,0.0,0.0
170,squared_error,6,7.5,14,0.0,119.65,-12.36
190,absolute_error,18,8.0,5,0.0,101.05,-1.02
90,absolute_error,12,0.25,19,0.0,101.11,-1.08
90,poisson,7,1.75,5,0.0,120.96,-12.87
160,absolute_error,2,4.75,8,0.0,100.63,-0.61
110,absolute_error,5,6.0,2,83.33333333,0.0,0.0
40,squared_error,16,6.75,15,0.0,118.67,-11.97
70,absolute_error,1,2.5,4,83.33333333,0.0,0.0
150,absolute_error,1,2.25,13,0.0,100.67,-0.65
110,squared_error,8,4.5,3,0.0,119.7,-12.38
40,squared_error,13,8.0,8,0.0,122.33,-13.37
200,poisson,15,10.0,19,0.0,121.03,-12.9
90,squared_error,8,1.25,6,0.0,120.52,-12.7
10,absolute_error,20,5.0,4,83.33333333,0.0,0.0
10,squared_error,1,2.75,2,0.0,119.33,-12.24
60,absolute_error,16,2.25,6,83.33333333,0.0,0.0
90,squared_error,2,5.75,16,0.0,117.33,-11.4
180,absolute_error,14,2.75,3,0.0,100.56,-0.55
170,squared_error,17,0.0,18,0.0,119.69,-12.38
180,squared_error,14,7.0,1,0.0,121.59,-13.1
20,absolute_error,20,0.5,4,83.33333333,0.0,0.0
80,squared_error,2,8.25,8,0.0,121.25,-12.98
80,absolute_error,4,7.25,2,0.0,101.25,-1.2
40,absolute_error,12,4.25,20,83.33333333,0.0,0.0
150,absolute_error,8,9.0,8,0.0,100.67,-0.65
200,poisson,6,6.25,13,0.0,120.7,-12.77
90,squared_error,3,3.5,7,0.0,118.89,-12.06
30,absolute_error,14,6.5,11,83.33333333,0.0,0.0
190,absolute_error,15,3.0,16,83.33333333,0.0,0.0
200,absolute_error,10,2.75,16,83.33333333,0.0,0.0
180,absolute_error,15,1.25,6,83.33333333,0.0,0.0
170,poisson,20,5.75,6,0.0,120.94,-12.86
110,poisson,16,6.5,10,0.0,120.85,-12.83
180,poisson,14,7.25,13,0.0,120.15,-12.56
60,poisson,7,5.75,9,0.0,120.67,-12.76
140,poisson,9,8.75,17,0.0,117.9,-11.65
60,absolute_error,14,7.75,10,0.0,101.67,-1.59
150,squared_error,14,4.5,11,0.0,120.13,-12.55
30,squared_error,2,4.5,1,0.0,120.67,-12.76
10,absolute_error,8,4.25,8,83.33333333,0.0,0.0
90,poisson,8,8.5,2,0.0,121.56,-13.09
100,poisson,19,3.25,14,0.0,118.93,-12.07
60,poisson,9,6.25,18,0.0,122.89,-13.57
200,squared_error,19,7.75,1,0.0,119.43,-12.28
50,absolute_error,1,8.5,8,0.0,104.0,-3.57
60,absolute_error,7,1.0,17,0.0,101.67,-1.59
180,absolute_error,7,5.75,17,0.0,101.11,-1.08
10,poisson,20,3.0,19,0.0,115.33,-10.5
70,squared_error,20,5.25,6,0.0,121.9,-13.22
80,poisson,6,7.75,9,0.0,119.83,-12.43
170,absolute_error,18,3.0,19,0.0,100.59,-0.58
140,absolute_error,8,2.5,2,0.0,100.71,-0.7
170,squared_error,3,4.0,4,0.0,119.69,-12.38
130,poisson,15,9.0,16,0.0,120.15,-12.56
70,poisson,14,2.75,11,0.0,118.95,-12.08
130,squared_error,11,6.75,13,0.0,119.54,-12.32
130,squared_error,14,9.0,16,0.0,121.54,-13.08
70,poisson,12,7.75,15,0.0,121.05,-12.9
160,poisson,14,5.5,11,0.0,119.17,-12.17
40,poisson,10,4.75,12,0.0,120.0,-12.5
10,absolute_error,9,2.75,14,83.33333333,0.0,0.0
120,poisson,5,5.5,1,0.0,120.33,-12.63
170,poisson,1,1.25,8,0.0,121.53,-13.08
110,poisson,13,3.5,9,0.0,119.45,-12.28
190,squared_error,9,8.5,18,0.0,120.32,-12.62
160,absolute_error,18,6.75,2,0.0,100.63,-0.61
170,absolute_error,1,1.25,6,0.0,101.76,-1.68
180,absolute_error,12,5.5,18,0.0,100.56,-0.55
200,poisson,4,7.5,9,0.0,118.8,-12.02
170,poisson,1,9.5,20,0.0,119.49,-12.3
90,poisson,18,0.0,19,0.0,121.56,-13.09
20,squared_error,11,9.5,9,0.0,121.33,-13.01
40,absolute_error,11,9.75,20,83.33333333,0.0,0.0
90,poisson,9,7.25,6,0.0,118.59,-11.94
150,absolute_error,14,7.5,15,0.0,100.67,-0.65
150,squared_error,15,4.5,20,0.0,118.71,-11.98
150,squared_error,7,3.5,18,0.0,119.29,-12.22
40,poisson,8,6.25,18,0.0,119.17,-12.17
130,squared_error,10,9.5,6,0.0,118.97,-12.09
30,poisson,3,0.75,13,0.0,122.44,-13.41
60,squared_error,20,4.25,7,0.0,121.56,-13.09
150,poisson,14,10.0,14,0.0,120.4,-12.66
160,absolute_error,3,2.0,5,0.0,101.88,-1.78
140,squared_error,19,7.0,18,0.0,120.81,-12.81
20,poisson,11,4.25,4,0.0,120.33,-12.63
140,poisson,15,8.0,2,0.0,119.05,-12.12
30,squared_error,4,9.25,10,0.0,119.78,-12.41
50,poisson,17,2.5,8,0.0,119.33,-12.24
100,absolute_error,18,0.25,1,83.33333333,0.0,0.0
110,poisson,16,1.25,5,0.0,120.73,-12.78
70,poisson,17,1.0,10,0.0,120.67,-12.76
110,absolute_error,15,2.0,10,83.33333333,0.0,0.0
80,squared_error,8,8.5,7,0.0,119.92,-12.47
10,poisson,4,2.5,5,0.0,122.0,-13.25
110,absolute_error,7,3.25,19,0.0,102.73,-2.52
40,squared_error,19,3.75,12,0.0,119.33,-12.24
50,absolute_error,14,10.0,17,83.33333333,0.0,0.0
100,absolute_error,9,3.25,10,83.33333333,0.0,0.0
110,poisson,13,7.75,18,0.0,121.58,-13.1
190,squared_error,7,9.0,15,0.0,118.95,-12.08
160,absolute_error,12,5.0,14,83.33333333,0.0,0.0
170,poisson,1,4.0,6,0.0,121.06,-12.91
180,squared_error,2,3.0,18,0.0,120.26,-12.6
100,absolute_error,3,5.25,11,0.0,101.0,-0.97
160,poisson,16,10.0,6,0.0,119.75,-12.4
160,poisson,17,2.0,1,0.0,121.92,-13.22
60,absolute_error,8,1.25,8,83.33333333,0.0,0.0
10,squared_error,16,3.75,7,0.0,126.0,-14.61
20,squared_error,6,2.5,20,0.0,122.67,-13.49
100,absolute_error,4,6.25,11,0.0,101.0,-0.97
110,absolute_error,19,0.75,14,0.0,101.82,-1.72
50,squared_error,7,4.25,3,0.0,119.87,-12.45
140,absolute_error,20,1.25,16,0.0,101.43,-1.37
200,absolute_error,16,9.75,12,0.0,101.0,-0.97
160,absolute_error,1,4.5,8,83.33333333,0.0,0.0
70,poisson,19,2.25,14,0.0,120.86,-12.83
150,squared_error,12,6.0,5,0.0,120.04,-12.52
80,absolute_error,3,8.25,20,83.33333333,0.0,0.0
110,absolute_error,2,1.25,13,0.0,100.91,-0.88
30,poisson,5,6.0,14,0.0,121.33,-13.01
110,squared_error,9,8.25,20,0.0,120.24,-12.59
130,poisson,1,8.25,15,0.0,119.18,-12.17
180,absolute_error,16,1.5,17,83.33333333,0.0,0.0
150,absolute_error,10,8.25,1,83.33333333,0.0,0.0
40,absolute_error,20,8.25,13,83.33333333,0.0,0.0
160,absolute_error,6,4.0,19,0.0,101.25,-1.2
20,poisson,3,6.0,17,0.0,120.33,-12.63
70,poisson,17,6.5,6,0.0,120.95,-12.87
130,absolute_error,12,2.5,9,83.33333333,0.0,0.0
10,poisson,10,10.0,3,0.0,120.0,-12.5
150,absolute_error,3,0.75,16,83.33333333,0.0,0.0
100,absolute_error,17,6.5,1,83.33333333,0.0,0.0
140,poisson,20,3.5,9,0.0,119.86,-12.44
150,squared_error,14,5.75,9,0.0,120.71,-12.77
160,squared_error,3,5.25,2,0.0,120.0,-12.5
30,poisson,13,0.75,17,0.0,122.22,-13.33
120,squared_error,3,5.5,10,0.0,119.89,-12.46
130,absolute_error,4,0.25,11,83.33333333,0.0,0.0
60,squared_error,7,4.75,14,0.0,121.22,-12.97
110,absolute_error,10,7.5,12,0.0,100.91,-0.88
130,poisson,12,7.0,9,0.0,119.54,-12.32
170,absolute_error,18,9.0,6,0.0,101.18,-1.14
160,squared_error,3,4.0,15,0.0,120.0,-12.5
130,absolute_error,15,0.25,13,83.33333333,0.0,0.0
60,squared_error,5,4.25,7,0.0,122.0,-13.25
60,absolute_error,18,2.25,2,83.33333333,0.0,0.0
30,poisson,6,6.0,11,0.0,120.89,-12.84
30,squared_error,19,7.75,1,0.0,122.0,-13.25
20,poisson,7,3.25,9,0.0,119.33,-12.24
60,absolute_error,13,6.75,10,83.33333333,0.0,0.0
110,absolute_error,1,3.0,8,0.0,100.91,-0.88
110,poisson,20,8.5,19,0.0,119.27,-12.21
80,absolute_error,7,1.0,9,0.0,101.25,-1.2
120,absolute_error,9,9.0,8,83.33333333,0.0,0.0
70,poisson,10,2.25,10,0.0,120.67,-12.76
20,poisson,14,1.25,11,0.0,119.67,-12.37
60,poisson,10,3.25,16,0.0,119.78,-12.41
200,squared_error,13,9.5,6,0.0,120.2,-12.58
160,absolute_error,2,6.75,2,0.0,101.25,-1.2
110,absolute_error,2,4.75,2,83.33333333,0.0,0.0
140,absolute_error,2,4.25,17,0.0,100.71,-0.7
70,squared_error,13,8.5,17,0.0,118.67,-11.97
80,poisson,10,8.25,20,0.0,118.5,-11.9
130,poisson,14,5.25,17,0.0,120.36,-12.64
190,squared_error,10,4.25,2,0.0,119.3,-12.22
140,squared_error,2,4.5,19,0.0,121.81,-13.18
190,poisson,4,1.25,20,0.0,121.33,-13.01
160,poisson,18,8.25,8,0.0,120.37,-12.65
130,absolute_error,6,2.25,19,0.0,101.54,-1.47
90,absolute_error,16,6.75,17,83.33333333,0.0,0.0
60,absolute_error,17,9.75,14,83.33333333,0.0,0.0
50,absolute_error,2,0.75,12,83.33333333,0.0,0.0
160,absolute_error,18,1.5,6,83.33333333,0.0,0.0
140,absolute_error,10,1.25,18,83.33333333,0.0,0.0
130,absolute_error,17,8.75,13,0.0,100.77,-0.75
50,poisson,4,7.0,14,0.0,117.6,-11.52
200,absolute_error,6,5.25,20,0.0,100.5,-0.49
140,poisson,6,1.5,12,0.0,118.86,-12.04
30,squared_error,14,3.25,20,0.0,120.22,-12.59
90,absolute_error,11,2.75,3,83.33333333,0.0,0.0
30,poisson,10,2.5,5,0.0,119.11,-12.15
70,squared_error,11,8.75,10,0.0,119.14,-12.16
160,absolute_error,8,6.25,19,0.0,100.63,-0.61
40,absolute_error,17,8.0,13,83.33333333,0.0,0.0
120,absolute_error,12,1.0,2,0.0,100.83,-0.81
20,squared_error,18,6.0,10,0.0,117.33,-11.4
170,squared_error,15,5.5,16,0.0,119.37,-12.25
120,absolute_error,7,2.75,5,83.33333333,0.0,0.0
10,squared_error,20,6.25,10,0.0,118.67,-11.97
40,squared_error,5,5.75,10,0.0,122.17,-13.31
100,absolute_error,4,5.0,12,83.33333333,0.0,0.0
30,poisson,4,0.5,18,0.0,119.56,-12.32
150,poisson,15,9.75,20,0.0,121.47,-13.06
50,squared_error,1,4.25,19,0.0,119.73,-12.4
40,absolute_error,9,3.5,13,83.33333333,0.0,0.0
140,absolute_error,14,2.75,18,0.0,100.71,-0.7
50,poisson,12,6.0,8,0.0,119.07,-12.13
100,absolute_error,16,7.75,10,83.33333333,0.0,0.0
100,absolute_error,15,2.75,10,83.33333333,0.0,0.0
150,poisson,8,6.0,3,0.0,120.27,-12.6
70,poisson,20,6.25,1,0.0,121.43,-13.04
30,poisson,2,3.0,8,0.0,118.0,-11.69
80,squared_error,8,1.25,19,0.0,122.58,-13.46
60,squared_error,15,8.75,10,0.0,119.22,-12.19
60,squared_error,1,2.5,3,0.0,119.89,-12.46
150,poisson,12,9.75,16,0.0,120.53,-12.71
60,squared_error,16,6.75,16,0.0,118.78,-12.01
150,poisson,10,1.0,12,0.0,121.2,-12.96
180,poisson,4,1.0,5,0.0,119.48,-12.3
90,absolute_error,7,6.0,4,83.33333333,0.0,0.0
170,poisson,7,1.75,14,0.0,120.31,-12.62
20,poisson,1,6.25,15,0.0,121.67,-13.13
60,absolute_error,13,0.5,6,83.33333333,0.0,0.0
160,squared_error,5,3.5,11,0.0,118.33,-11.83
120,poisson,19,4.25,3,0.0,119.28,-12.21
60,squared_error,2,7.75,5,0.0,117.89,-11.64
60,poisson,11,10.0,19,0.0,119.33,-12.24
170,absolute_error,16,5.5,12,83.33333333,0.0,0.0
80,poisson,7,9.75,2,0.0,120.08,-12.53
70,absolute_error,19,0.75,15,83.33333333,0.0,0.0
160,absolute_error,4,3.25,15,83.33333333,0.0,0.0
190,poisson,11,3.5,14,0.0,119.58,-12.33
40,poisson,16,8.5,17,0.0,121.0,-12.88
140,poisson,7,4.75,4,0.0,118.19,-11.77
130,poisson,6,3.5,11,0.0,120.77,-12.8
30,squared_error,14,6.0,8,0.0,119.78,-12.41
30,squared_error,18,6.75,20,0.0,121.11,-12.93
130,poisson,4,6.75,6,0.0,121.9,-13.22
130,absolute_error,10,6.25,9,0.0,101.54,-1.47
160,absolute_error,13,4.25,18,83.33333333,0.0,0.0
60,absolute_error,6,1.5,4,83.33333333,0.0,0.0
140,poisson,9,1.5,16,0.0,119.81,-12.43
40,poisson,18,9.75,11,0.0,119.67,-12.37
100,poisson,5,0.25,20,0.0,119.93,-12.47
30,absolute_error,9,8.0,19,0.0,103.33,-3.03
130,squared_error,1,8.25,7,0.0,118.31,-11.82
120,absolute_error,13,0.25,9,83.33333333,0.0,0.0
200,absolute_error,11,7.5,1,83.33333333,0.0,0.0
180,poisson,9,9.75,14,0.0,121.15,-12.94
40,absolute_error,10,2.25,6,83.33333333,0.0,0.0
130,squared_error,16,9.25,8,0.0,119.08,-12.13
180,squared_error,5,5.75,2,0.0,120.67,-12.76
20,poisson,16,5.0,2,0.0,120.0,-12.5
160,poisson,9,2.25,19,0.0,119.33,-12.24
130,absolute_error,6,5.5,3,83.33333333,0.0,0.0
120,absolute_error,2,2.75,9,83.33333333,0.0,0.0
40,squared_error,2,1.5,4,0.0,122.0,-13.25
80,poisson,9,9.75,5,0.0,121.0,-12.88
130,poisson,14,3.25,5,0.0,121.49,-13.07
80,absolute_error,18,0.25,15,83.33333333,0.0,0.0
