N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,PRED40+,MRE-,ACC+
100,squared_error,15,8.0,11,0.0,76.14,6.79
40,absolute_error,2,4.75,10,37.5,100.0,0.0
80,absolute_error,8,3.5,6,37.5,100.0,0.0
80,poisson,20,7.75,12,25.0,74.15,7.4
50,squared_error,20,7.75,18,0.0,77.76,6.3
90,squared_error,3,7.25,18,25.0,74.95,7.16
30,poisson,14,5.25,7,25.0,70.39,8.57
150,poisson,18,8.25,13,25.0,72.35,7.96
70,absolute_error,10,6.25,5,0.0,99.4,0.16
70,squared_error,10,7.75,18,25.0,72.27,7.98
130,absolute_error,4,9.25,16,37.5,100.0,0.0
20,poisson,16,6.0,2,25.0,74.23,7.38
120,poisson,6,7.75,12,25.0,74.69,7.24
130,squared_error,7,8.0,15,25.0,73.57,7.58
100,squared_error,13,6.5,7,25.0,71.95,8.08
110,poisson,18,1.75,18,0.0,75.5,6.99
80,poisson,1,2.75,17,25.0,73.52,7.6
190,poisson,5,0.5,7,25.0,76.22,5.49
180,absolute_error,11,4.0,3,37.5,100.0,0.0
140,absolute_error,11,3.0,13,37.5,100.0,0.0
40,squared_error,20,0.0,16,25.0,73.14,7.72
120,squared_error,16,8.5,5,25.0,73.72,7.54
20,poisson,15,8.25,13,25.0,70.18,8.64
60,squared_error,7,5.0,7,0.0,75.44,7.01
80,absolute_error,2,3.75,5,37.5,100.0,0.0
180,squared_error,13,3.5,6,25.0,71.82,8.13
70,squared_error,3,0.75,2,25.0,66.88,8.48
90,poisson,7,0.25,11,25.0,74.05,6.29
150,squared_error,5,7.5,18,25.0,73.51,7.6
190,absolute_error,8,2.5,10,0.0,99.78,0.06
30,poisson,12,8.0,6,0.0,77.78,6.3
30,poisson,17,1.5,7,25.0,71.27,8.3
30,absolute_error,1,0.5,6,12.5,100.0,-4.51
110,poisson,18,2.75,15,25.0,73.7,7.54
70,squared_error,15,0.25,17,25.0,74.75,7.22
130,absolute_error,5,2.25,18,37.5,100.0,0.0
70,squared_error,8,4.75,14,0.0,76.25,6.76
160,squared_error,14,5.75,9,25.0,74.14,7.41
60,squared_error,19,6.75,16,0.0,76.35,6.73
70,squared_error,2,8.75,16,0.0,75.28,7.06
20,poisson,8,2.25,18,0.0,76.97,6.54
120,absolute_error,16,8.25,13,37.5,100.0,0.0
60,absolute_error,6,2.5,12,37.5,100.0,0.0
170,squared_error,18,8.75,4,25.0,71.96,8.08
180,poisson,5,8.25,2,25.0,74.88,7.18
80,absolute_error,3,5.0,14,37.5,100.0,0.0
150,poisson,19,0.5,12,25.0,72.38,7.95
10,squared_error,20,8.25,4,25.0,69.08,8.99
150,squared_error,8,6.5,11,25.0,74.93,7.17
90,absolute_error,20,3.75,17,37.5,100.0,0.0
30,absolute_error,15,7.5,10,37.5,100.0,0.0
130,squared_error,11,6.5,20,25.0,72.72,7.84
10,absolute_error,6,3.0,9,37.5,100.0,0.0
170,absolute_error,10,1.5,6,37.5,100.0,0.0
40,squared_error,3,7.5,16,25.0,73.03,7.75
100,squared_error,5,7.5,20,0.0,76.12,6.8
90,absolute_error,16,8.75,5,37.5,100.0,0.0
190,absolute_error,10,7.75,8,37.5,100.0,0.0
10,poisson,6,1.0,14,25.0,73.9,7.48
110,squared_error,3,4.25,20,25.0,71.53,9.14
140,absolute_error,15,1.5,7,37.5,100.0,0.0
90,squared_error,20,3.25,1,25.0,74.73,7.22
130,poisson,4,6.0,17,25.0,74.56,7.28
10,absolute_error,18,1.25,8,37.5,100.0,0.0
60,absolute_error,8,4.0,1,37.5,100.0,0.0
40,squared_error,3,6.0,11,25.0,73.96,7.46
120,squared_error,1,1.25,8,12.5,79.51,10.54
30,squared_error,15,5.5,15,0.0,77.63,6.34
30,absolute_error,2,9.5,14,37.5,100.0,0.0
20,poisson,19,1.5,15,25.0,69.63,8.81
90,poisson,7,0.75,3,0.0,75.73,6.92
190,absolute_error,13,7.25,10,37.5,100.0,0.0
10,squared_error,9,2.75,13,0.0,75.88,6.88
50,absolute_error,20,10.0,7,0.0,99.17,0.22
180,absolute_error,10,8.75,12,37.5,100.0,0.0
120,absolute_error,1,9.0,6,37.5,100.0,0.0
70,squared_error,17,0.5,14,25.0,73.68,7.55
70,absolute_error,6,1.25,5,37.5,100.0,0.0
110,squared_error,17,4.25,15,0.0,76.14,6.8
200,absolute_error,6,5.75,16,0.0,99.79,0.06
150,squared_error,19,8.0,2,25.0,73.07,7.74
200,squared_error,19,4.25,20,25.0,71.54,8.21
110,poisson,1,8.25,15,25.0,72.55,7.9
10,squared_error,2,1.0,10,0.0,79.37,10.25
180,absolute_error,3,4.5,1,0.0,99.77,0.06
80,absolute_error,13,8.0,7,37.5,100.0,0.0
150,absolute_error,3,9.5,20,37.5,100.0,0.0
130,poisson,15,2.5,7,25.0,74.02,7.44
40,poisson,8,1.5,8,0.0,75.27,7.06
100,squared_error,18,10.0,16,25.0,73.64,7.56
130,squared_error,20,8.75,15,25.0,73.67,7.55
60,poisson,14,3.75,3,0.0,75.29,7.05
100,poisson,16,4.25,15,25.0,74.17,7.4
120,squared_error,11,4.25,14,0.0,75.26,7.06
10,squared_error,9,1.5,3,0.0,76.75,6.61
80,squared_error,2,3.0,8,0.0,78.13,7.62
190,poisson,18,0.75,17,25.0,70.86,8.43
120,squared_error,3,9.0,20,25.0,72.84,7.81
80,poisson,12,1.75,20,25.0,72.48,7.92
70,poisson,13,0.25,1,0.0,76.91,6.56
30,poisson,3,6.5,3,0.0,75.8,6.9
120,squared_error,1,7.5,9,0.0,75.33,7.04
200,absolute_error,18,4.25,15,37.5,100.0,0.0
150,squared_error,19,6.25,16,25.0,73.79,7.52
150,squared_error,2,0.75,15,0.0,78.05,8.96
150,squared_error,17,3.25,11,25.0,72.51,7.91
30,poisson,16,9.5,15,25.0,71.27,8.3
180,poisson,2,2.0,12,25.0,72.26,7.99
170,absolute_error,7,7.5,17,37.5,100.0,0.0
80,poisson,14,9.5,16,25.0,74.1,7.42
140,poisson,13,8.0,20,25.0,72.98,7.77
180,absolute_error,12,6.75,20,37.5,100.0,0.0
30,poisson,12,4.5,10,25.0,65.5,10.13
70,absolute_error,4,9.0,7,37.5,100.0,0.0
160,squared_error,13,7.5,3,25.0,74.7,7.24
130,squared_error,18,2.25,7,25.0,74.39,7.33
80,poisson,11,9.25,17,25.0,74.89,7.18
110,squared_error,12,9.25,10,25.0,69.6,8.82
10,absolute_error,11,9.25,12,37.5,100.0,0.0
190,absolute_error,13,9.75,2,37.5,100.0,0.0
40,absolute_error,2,6.75,19,37.5,100.0,0.0
120,poisson,3,0.5,2,25.0,73.95,11.5
170,absolute_error,15,7.5,18,37.5,100.0,0.0
190,absolute_error,15,2.5,19,0.0,99.78,0.06
20,absolute_error,3,2.25,20,37.5,100.0,0.0
60,absolute_error,6,4.25,9,37.5,100.0,0.0
10,poisson,6,5.25,8,25.0,64.25,10.54
100,absolute_error,17,6.75,10,37.5,100.0,0.0
160,poisson,11,7.75,17,25.0,73.59,7.58
180,poisson,13,8.25,2,0.0,75.6,6.96
60,absolute_error,5,5.0,18,0.0,99.31,0.19
170,absolute_error,15,3.5,14,37.5,100.0,0.0
60,squared_error,20,7.5,5,0.0,79.13,5.89
190,absolute_error,12,2.25,14,37.5,100.0,0.0
90,poisson,19,3.0,4,25.0,72.64,7.87
100,poisson,14,4.0,7,25.0,73.2,7.7
110,absolute_error,16,0.25,7,37.5,100.0,0.0
120,absolute_error,9,8.5,1,0.0,99.65,0.09
110,absolute_error,13,5.25,11,37.5,100.0,0.0
30,absolute_error,16,1.0,4,37.5,100.0,0.0
190,squared_error,10,0.5,6,25.0,72.13,8.03
100,squared_error,2,0.0,6,12.5,75.73,5.26
110,poisson,7,3.25,19,0.0,75.6,6.96
150,absolute_error,15,0.5,13,37.5,100.0,0.0
120,absolute_error,8,1.5,10,37.5,100.0,0.0
90,poisson,18,5.25,5,25.0,74.24,7.37
100,poisson,7,3.25,11,25.0,73.31,7.66
200,absolute_error,18,1.75,13,0.0,99.58,0.11
140,absolute_error,17,2.25,17,37.5,100.0,0.0
200,poisson,6,4.0,4,0.0,76.1,6.81
160,squared_error,17,5.75,12,25.0,73.52,7.6
170,absolute_error,10,7.25,18,37.5,100.0,0.0
200,poisson,8,9.0,3,25.0,72.95,7.77
190,absolute_error,18,3.75,20,0.0,99.34,0.18
150,poisson,8,6.75,4,25.0,73.76,7.52
90,poisson,13,1.25,11,25.0,72.86,7.8
150,absolute_error,4,10.0,17,37.5,100.0,0.0
160,poisson,12,6.5,3,25.0,72.31,7.97
190,absolute_error,14,9.5,18,0.0,99.56,0.12
140,poisson,13,5.25,17,25.0,74.62,7.26
150,absolute_error,6,7.25,20,0.0,99.72,0.07
170,absolute_error,14,8.0,9,0.0,99.75,0.07
190,absolute_error,20,1.75,9,0.0,99.78,0.06
160,absolute_error,18,0.5,15,37.5,100.0,0.0
140,squared_error,10,1.5,13,25.0,73.46,7.61
120,poisson,9,2.5,4,25.0,73.12,7.72
150,poisson,13,1.25,12,0.0,75.34,7.04
60,squared_error,10,0.75,13,25.0,74.71,7.23
190,absolute_error,19,8.75,1,37.5,100.0,0.0
120,squared_error,4,10.0,6,25.0,74.42,7.32
190,absolute_error,12,6.0,9,37.5,100.0,0.0
40,poisson,18,1.5,2,0.0,78.84,5.98
70,poisson,12,4.5,4,25.0,72.43,7.94
90,squared_error,13,0.5,6,25.0,73.17,7.71
20,squared_error,13,0.25,20,0.0,75.33,7.04
60,absolute_error,19,1.75,1,37.5,100.0,0.0
100,absolute_error,4,9.5,14,0.0,99.58,0.11
110,poisson,20,6.75,4,0.0,75.72,6.92
30,poisson,3,8.25,20,25.0,73.83,7.5
40,squared_error,12,2.0,5,25.0,72.2,8.01
40,poisson,8,9.0,20,25.0,69.52,8.85
70,absolute_error,19,2.0,20,37.5,100.0,0.0
10,squared_error,18,6.75,7,0.0,84.43,4.33
180,absolute_error,8,3.5,5,0.0,99.77,0.06
150,squared_error,1,8.25,16,0.0,75.16,7.72
130,poisson,2,10.0,12,25.0,74.7,7.24
180,absolute_error,4,5.0,3,37.5,100.0,0.0
10,squared_error,14,9.25,3,0.0,77.85,6.28
110,absolute_error,14,8.0,8,0.0,99.62,0.1
50,squared_error,6,9.25,5,25.0,71.45,8.24
200,absolute_error,17,7.0,5,0.0,99.58,0.11
170,absolute_error,20,2.75,14,37.5,100.0,0.0
70,poisson,4,0.75,1,25.0,72.0,6.52
20,absolute_error,10,3.75,7,37.5,100.0,0.0
40,absolute_error,9,0.5,12,37.5,100.0,0.0
60,poisson,18,5.5,10,25.0,72.04,8.06
100,poisson,12,8.75,3,25.0,74.47,7.3
70,squared_error,17,4.5,3,25.0,73.5,7.61
160,squared_error,11,8.25,7,25.0,73.0,7.76
50,poisson,13,0.5,10,25.0,73.86,7.49
120,squared_error,16,5.0,3,25.0,74.8,7.2
70,squared_error,9,7.5,6,0.0,77.13,6.49
200,poisson,12,0.0,14,25.0,73.23,7.69
170,absolute_error,3,5.0,9,37.5,100.0,0.0
30,poisson,19,1.0,2,0.0,77.7,6.32
190,squared_error,2,4.5,6,0.0,76.51,6.68
120,absolute_error,11,4.25,10,37.5,100.0,0.0
120,poisson,8,5.75,8,25.0,73.57,7.58
90,squared_error,16,9.75,14,0.0,75.12,7.11
150,poisson,18,7.0,6,25.0,71.48,8.23
190,poisson,20,8.25,3,0.0,75.7,6.93
160,squared_error,15,9.75,13,25.0,74.37,7.34
30,absolute_error,16,7.75,12,37.5,100.0,0.0
100,poisson,11,0.0,9,25.0,71.95,8.08
70,poisson,10,8.0,14,0.0,77.82,6.29
90,poisson,18,1.25,13,0.0,76.88,6.57
160,squared_error,20,1.0,20,25.0,74.23,7.38
110,poisson,16,5.0,1,25.0,74.88,7.18
80,poisson,17,6.75,20,25.0,71.77,8.14
120,squared_error,1,1.25,20,12.5,78.44,15.85
90,squared_error,15,0.75,10,25.0,71.49,8.23
180,absolute_error,18,6.25,11,0.0,99.77,0.06
170,poisson,8,8.75,13,25.0,74.16,7.4
10,squared_error,8,5.5,11,25.0,63.38,10.82
130,squared_error,9,4.0,11,0.0,76.3,6.75
40,poisson,7,6.25,20,25.0,71.6,8.19
140,poisson,4,7.0,17,0.0,75.09,7.11
60,squared_error,10,0.0,10,25.0,74.31,7.36
130,absolute_error,13,4.5,18,37.5,100.0,0.0
200,squared_error,4,1.0,12,25.0,70.4,6.84
100,squared_error,17,4.0,3,25.0,71.58,8.2
80,absolute_error,6,6.0,7,0.0,99.48,0.14
80,poisson,5,7.75,6,0.0,78.29,6.15
130,absolute_error,20,0.25,16,37.5,100.0,0.0
20,absolute_error,5,0.0,17,0.0,91.46,-1.01
110,poisson,2,9.25,14,25.0,72.93,7.78
160,squared_error,11,1.5,14,25.0,74.82,7.2
120,poisson,12,7.75,10,0.0,76.17,6.79
140,poisson,5,1.5,13,25.0,73.28,7.67
40,absolute_error,4,6.0,18,37.5,100.0,0.0
120,poisson,9,0.5,9,25.0,73.39,7.64
180,poisson,20,6.5,1,25.0,74.72,7.23
60,poisson,9,6.0,5,25.0,74.85,7.19
120,absolute_error,17,0.25,14,37.5,100.0,0.0
70,absolute_error,7,7.0,18,37.5,100.0,0.0
110,poisson,9,6.0,18,0.0,76.69,6.63
170,squared_error,15,2.0,1,25.0,74.86,7.19
130,squared_error,19,6.75,1,25.0,72.44,7.93
130,poisson,13,2.75,13,25.0,72.74,7.84
40,poisson,20,8.0,19,25.0,72.09,8.04
50,squared_error,18,0.75,3,25.0,70.83,8.43
70,absolute_error,12,0.5,11,37.5,100.0,0.0
70,squared_error,9,4.75,20,25.0,73.59,7.58
80,squared_error,6,2.25,12,25.0,73.27,8.27
40,poisson,8,0.5,13,25.0,70.12,8.66
30,poisson,6,5.25,3,0.0,75.95,6.85
70,absolute_error,12,2.25,1,37.5,100.0,0.0
40,absolute_error,10,2.5,17,37.5,100.0,0.0
90,poisson,12,3.75,9,25.0,72.08,8.05
170,squared_error,18,9.5,11,25.0,73.39,7.64
60,poisson,7,3.75,20,25.0,74.63,7.25
110,squared_error,11,8.25,20,25.0,74.2,7.39
80,poisson,2,6.0,8,0.0,75.11,7.11
80,poisson,8,4.75,1,0.0,75.85,6.88
200,squared_error,1,1.0,5,0.0,76.23,13.09
100,poisson,11,4.0,4,25.0,74.06,7.43
170,absolute_error,5,6.75,8,0.0,99.75,0.07
130,absolute_error,17,1.75,2,37.5,100.0,0.0
70,absolute_error,14,2.75,8,37.5,100.0,0.0
40,squared_error,12,8.25,3,25.0,73.08,7.73
200,absolute_error,5,3.0,2,0.0,99.79,0.06
110,absolute_error,16,8.5,7,37.5,100.0,0.0
120,poisson,12,5.0,19,25.0,72.19,8.01
110,squared_error,20,8.75,13,0.0,76.1,6.81
50,absolute_error,3,6.25,20,37.5,100.0,0.0
80,absolute_error,4,7.25,19,37.5,100.0,0.0
110,absolute_error,2,7.0,4,37.5,100.0,0.0
100,squared_error,9,5.75,11,0.0,75.5,6.99
170,squared_error,2,8.0,5,25.0,74.73,7.23
80,poisson,5,5.75,13,25.0,72.34,7.96
130,squared_error,8,8.25,15,25.0,73.67,7.55
100,squared_error,13,8.5,5,25.0,69.98,8.7
10,poisson,9,7.0,1,25.0,64.91,10.32
110,squared_error,19,9.5,6,25.0,71.73,8.15
40,poisson,4,8.25,3,25.0,73.14,7.72
60,poisson,13,8.0,12,0.0,75.62,6.95
140,absolute_error,12,2.5,12,37.5,100.0,0.0
120,squared_error,9,0.75,2,25.0,72.86,7.8
120,poisson,5,9.5,5,25.0,73.45,7.62
20,squared_error,13,2.25,20,25.0,68.86,9.06
140,poisson,16,8.75,20,25.0,71.85,8.12
130,squared_error,5,6.75,5,25.0,71.74,8.15
140,poisson,13,8.5,8,25.0,73.86,7.49
30,squared_error,20,10.0,11,25.0,70.54,8.53
120,poisson,18,4.75,14,25.0,71.98,8.07
110,squared_error,11,3.75,16,25.0,71.83,8.12
60,absolute_error,14,5.5,17,37.5,100.0,0.0
50,absolute_error,2,4.25,7,37.5,100.0,0.0
160,squared_error,2,8.75,9,25.0,73.93,7.47
160,absolute_error,7,4.75,17,0.0,99.74,0.07
40,squared_error,2,4.25,9,0.0,76.33,9.97
40,poisson,6,1.0,14,25.0,70.34,8.59
100,poisson,19,5.5,1,25.0,73.88,7.49
200,absolute_error,6,0.25,15,37.5,100.0,0.0
30,absolute_error,18,4.5,11,37.5,100.0,0.0
140,squared_error,14,2.75,9,25.0,72.81,7.82
50,poisson,13,5.25,3,25.0,73.38,7.64
100,absolute_error,13,5.75,16,37.5,100.0,0.0
80,absolute_error,8,6.25,5,37.5,100.0,0.0
10,poisson,6,3.25,17,25.0,74.12,7.41
90,squared_error,19,10.0,15,25.0,69.57,8.83
110,squared_error,14,3.25,19,25.0,71.89,8.1
100,poisson,2,3.75,1,0.0,75.53,6.98
110,squared_error,17,8.75,15,0.0,76.36,6.73
40,squared_error,17,5.75,6,25.0,73.25,7.68
140,absolute_error,12,5.0,13,0.0,99.7,0.08
130,poisson,15,0.5,20,25.0,72.91,7.79
120,absolute_error,8,4.25,4,0.0,99.65,0.09
40,absolute_error,10,1.5,8,0.0,98.96,0.28
100,absolute_error,17,3.25,9,37.5,100.0,0.0
50,squared_error,3,4.25,11,0.0,76.87,6.57
180,poisson,6,8.0,10,25.0,73.78,7.52
120,absolute_error,20,6.5,8,37.5,100.0,0.0
120,squared_error,14,7.0,5,25.0,74.8,7.2
30,absolute_error,4,2.75,9,37.5,100.0,0.0
20,absolute_error,8,3.75,10,37.5,100.0,0.0
150,absolute_error,12,6.25,3,37.5,100.0,0.0
70,poisson,14,5.75,6,25.0,74.84,7.19
10,absolute_error,7,1.25,20,37.5,100.0,0.0
80,squared_error,10,3.25,12,0.0,75.38,7.03
80,poisson,12,7.5,16,25.0,71.77,8.14
10,poisson,16,6.0,11,0.0,78.51,6.08
70,squared_error,16,1.5,3,25.0,73.62,7.57
30,absolute_error,10,8.0,3,37.5,100.0,0.0
200,poisson,7,7.25,14,25.0,72.49,7.92
20,squared_error,13,1.5,18,0.0,75.88,6.88
90,poisson,7,1.0,18,0.0,75.56,6.97
200,squared_error,9,0.5,14,25.0,74.55,7.28
110,poisson,9,9.75,17,25.0,74.08,7.42
130,absolute_error,14,10.0,6,37.5,100.0,0.0
110,absolute_error,11,8.5,6,37.5,100.0,0.0
80,squared_error,6,7.75,10,25.0,70.97,8.39
100,absolute_error,2,9.5,10,37.5,100.0,0.0
90,squared_error,17,6.25,4,25.0,72.05,8.05
110,poisson,4,1.25,2,25.0,73.66,7.55
80,absolute_error,12,3.25,19,37.5,100.0,0.0
20,poisson,18,1.75,4,0.0,78.07,6.21
90,squared_error,18,4.25,4,25.0,74.12,7.41
30,poisson,11,9.5,11,25.0,71.35,8.27
140,poisson,2,7.5,15,25.0,73.28,7.67
110,absolute_error,3,3.75,9,37.5,100.0,0.0
30,absolute_error,5,2.0,7,37.5,100.0,0.0
50,absolute_error,7,9.5,16,37.5,100.0,0.0
100,squared_error,15,2.75,6,25.0,72.85,7.8
80,absolute_error,18,2.0,15,37.5,100.0,0.0
190,absolute_error,2,3.5,9,0.0,99.78,0.06
110,squared_error,5,1.25,8,25.0,70.18,4.47
130,poisson,14,8.5,20,0.0,75.96,6.85
50,squared_error,8,9.0,7,25.0,74.47,7.3
10,squared_error,4,8.25,19,25.0,60.75,11.69
90,squared_error,2,5.5,15,0.0,75.18,7.92
180,squared_error,13,9.75,2,25.0,74.26,7.37
140,squared_error,6,7.25,10,0.0,75.03,7.13
40,squared_error,17,0.5,15,0.0,76.21,6.77
200,absolute_error,18,7.75,3,37.5,100.0,0.0
60,squared_error,17,7.75,9,0.0,76.35,6.73
50,squared_error,16,8.25,9,25.0,69.61,8.82
140,poisson,7,0.25,15,25.0,71.97,7.95
40,squared_error,9,1.75,19,25.0,70.29,8.61
110,squared_error,9,9.25,15,25.0,74.12,7.41
200,poisson,20,4.5,15,25.0,72.94,7.78
190,squared_error,20,5.25,7,25.0,73.65,7.56
120,absolute_error,4,7.75,13,0.0,99.65,0.09
190,poisson,7,5.75,4,25.0,68.69,9.11
150,poisson,3,7.0,13,25.0,72.6,7.88
110,poisson,20,10.0,3,25.0,74.54,7.28
160,poisson,8,5.25,7,25.0,72.15,8.02
200,absolute_error,18,9.75,12,37.5,100.0,0.0
30,squared_error,19,8.0,2,25.0,72.88,7.8
100,absolute_error,1,0.25,19,0.0,90.25,12.79
40,absolute_error,19,8.5,5,37.5,100.0,0.0
170,absolute_error,10,1.75,8,37.5,100.0,0.0
100,absolute_error,13,1.25,6,37.5,100.0,0.0
60,poisson,12,1.5,14,25.0,74.49,7.3
10,absolute_error,13,0.25,19,37.5,100.0,0.0
160,absolute_error,20,5.25,8,37.5,100.0,0.0
30,poisson,15,8.5,10,0.0,75.22,7.08
160,absolute_error,5,7.75,13,37.5,100.0,0.0
20,absolute_error,19,7.25,9,37.5,100.0,0.0
90,squared_error,13,9.0,12,25.0,74.05,7.43
20,absolute_error,17,8.75,5,37.5,100.0,0.0
200,squared_error,20,5.75,13,25.0,73.28,7.67
150,poisson,19,1.0,9,25.0,70.54,8.53
90,poisson,2,0.0,19,12.5,73.9,13.92
150,absolute_error,6,7.75,19,37.5,100.0,0.0
110,squared_error,3,4.75,7,25.0,71.84,8.12
180,absolute_error,12,4.75,9,37.5,100.0,0.0
190,poisson,17,9.25,2,25.0,74.82,7.2
110,squared_error,12,9.0,1,25.0,72.63,7.87
40,poisson,2,7.0,6,0.0,77.08,6.51
30,squared_error,11,4.5,6,25.0,71.56,8.21
60,poisson,4,9.5,6,25.0,73.9,7.48
30,squared_error,8,1.75,3,25.0,73.76,7.52
120,poisson,7,2.25,17,25.0,74.38,7.33
60,squared_error,17,3.5,20,25.0,72.59,7.89
150,squared_error,20,1.25,4,25.0,73.64,7.56
20,squared_error,5,3.75,11,25.0,74.12,7.41
20,squared_error,5,2.0,4,0.0,72.53,6.26
160,absolute_error,16,8.5,11,0.0,99.74,0.07
170,absolute_error,1,1.25,12,37.5,98.82,0.52
110,squared_error,19,2.5,9,25.0,74.52,7.29
100,poisson,13,4.25,8,25.0,74.25,7.37
170,squared_error,15,9.5,10,25.0,72.17,8.01
190,absolute_error,18,0.75,5,0.0,99.78,0.06
90,squared_error,14,6.0,8,0.0,76.0,6.84
150,squared_error,13,10.0,2,25.0,74.24,7.38
190,absolute_error,9,1.0,6,37.5,100.0,0.0
160,squared_error,20,0.25,5,25.0,71.59,8.2
160,poisson,20,7.75,14,0.0,75.16,7.09
200,absolute_error,13,7.75,6,37.5,100.0,0.0
110,squared_error,18,4.25,16,25.0,73.29,7.67
110,absolute_error,6,1.5,9,37.5,100.0,0.0
50,squared_error,17,3.25,9,25.0,73.82,7.51
50,squared_error,8,4.25,18,0.0,77.24,6.46
80,squared_error,14,9.25,4,25.0,71.35,8.27
30,poisson,15,9.0,14,25.0,73.98,7.46
180,poisson,7,7.25,10,25.0,74.07,7.43
30,poisson,2,5.25,7,0.0,75.37,7.03
90,poisson,8,4.0,3,25.0,73.34,7.65
100,absolute_error,9,9.75,13,37.5,100.0,0.0
130,absolute_error,19,8.25,10,0.0,99.68,0.09
150,poisson,16,9.0,19,25.0,72.3,7.98
190,squared_error,8,0.0,19,25.0,74.71,7.23
200,squared_error,8,8.0,17,25.0,73.06,7.74
90,squared_error,14,1.25,3,25.0,74.54,7.28
30,poisson,11,3.25,8,25.0,68.2,9.27
160,squared_error,10,2.5,7,25.0,74.66,7.25
70,absolute_error,20,0.0,6,37.5,100.0,0.0
200,absolute_error,6,2.0,8,0.0,99.58,0.11
80,squared_error,17,5.5,12,25.0,73.44,7.62
40,absolute_error,8,7.5,3,37.5,100.0,0.0
40,squared_error,20,2.25,10,25.0,72.2,8.01
200,poisson,13,8.75,11,25.0,71.44,8.24
30,squared_error,16,7.75,12,0.0,77.19,6.48
200,squared_error,6,2.75,14,25.0,73.91,7.48
50,poisson,2,3.75,9,0.0,75.39,7.02
20,poisson,3,3.75,8,25.0,73.79,7.51
90,poisson,3,2.25,2,25.0,73.49,7.61
170,squared_error,9,4.75,6,25.0,73.39,7.64
140,squared_error,13,0.25,2,0.0,75.56,6.97
170,squared_error,10,1.25,7,0.0,75.3,7.05
170,poisson,5,6.75,11,25.0,72.86,7.8
120,squared_error,8,4.75,18,25.0,72.11,8.03
30,poisson,11,1.75,1,0.0,77.92,6.26
150,absolute_error,11,1.25,14,37.5,100.0,0.0
100,poisson,3,0.0,10,12.5,70.78,7.0
70,poisson,20,7.75,10,0.0,75.47,7.0
200,absolute_error,5,3.25,18,37.5,100.0,0.0
50,absolute_error,9,1.0,8,37.5,100.0,0.0
120,squared_error,1,9.5,1,0.0,75.26,7.06
40,poisson,9,0.75,7,25.0,66.39,9.84
190,absolute_error,2,6.75,12,37.5,100.0,0.0
10,absolute_error,13,5.25,7,0.0,95.83,1.12
30,poisson,7,9.0,17,25.0,71.2,8.32
110,absolute_error,7,3.25,9,37.5,100.0,0.0
70,poisson,15,3.25,1,25.0,74.72,7.23
40,squared_error,5,0.0,19,25.0,69.78,4.84
200,absolute_error,15,10.0,9,0.0,99.79,0.06
110,absolute_error,2,3.5,9,37.5,100.0,0.0
40,squared_error,6,8.5,4,25.0,69.13,8.97
10,squared_error,10,4.0,15,25.0,73.03,7.75
50,poisson,7,0.0,7,25.0,72.33,7.68
30,squared_error,3,2.25,5,25.0,76.73,10.02
170,squared_error,7,6.25,9,25.0,72.73,7.84
90,squared_error,2,1.25,11,0.0,78.18,12.4
190,squared_error,7,3.0,15,25.0,73.98,7.45
70,poisson,4,0.25,10,25.0,69.98,10.47
90,squared_error,6,3.5,9,25.0,74.9,7.17
110,absolute_error,13,9.0,9,37.5,100.0,0.0
110,poisson,9,1.75,16,25.0,72.17,8.02
70,absolute_error,19,0.0,18,37.5,100.0,0.0
160,absolute_error,1,2.25,7,0.0,99.74,0.07
60,absolute_error,11,9.0,1,0.0,99.31,0.19
90,poisson,13,7.5,17,25.0,74.76,7.22
130,squared_error,4,1.0,10,25.0,70.45,4.63
10,poisson,19,0.25,1,25.0,73.68,7.55
70,absolute_error,20,0.0,12,37.5,100.0,0.0
20,squared_error,7,6.0,16,0.0,81.47,5.2
60,absolute_error,8,8.0,14,37.5,100.0,0.0
10,poisson,7,9.25,19,0.0,76.32,6.74
10,absolute_error,6,3.75,3,37.5,100.0,0.0
160,poisson,7,2.5,7,25.0,73.4,7.64
120,squared_error,12,9.5,3,25.0,72.2,8.01
50,poisson,5,0.75,17,25.0,73.7,6.81
120,absolute_error,10,1.75,11,0.0,99.65,0.09
50,absolute_error,13,9.5,8,37.5,100.0,0.0
40,squared_error,19,9.5,5,25.0,71.11,8.35
160,absolute_error,12,0.75,15,0.0,99.74,0.07
150,absolute_error,15,6.75,14,0.0,99.44,0.15
100,absolute_error,2,4.0,20,0.0,99.58,0.11
130,absolute_error,1,5.75,13,37.5,100.0,0.0
190,absolute_error,10,1.5,10,37.5,100.0,0.0
180,absolute_error,3,0.0,10,0.0,82.29,4.1
200,poisson,11,6.0,12,0.0,75.87,6.88
120,squared_error,2,7.0,11,25.0,73.03,7.75
30,squared_error,20,8.5,10,25.0,70.98,8.39
40,absolute_error,1,8.75,4,0.0,98.96,0.28
70,squared_error,1,10.0,5,25.0,74.37,7.34
60,poisson,14,2.5,10,25.0,74.23,7.38
130,absolute_error,12,1.75,9,37.5,100.0,0.0
160,squared_error,17,7.0,18,25.0,73.68,7.55
140,squared_error,7,4.75,1,25.0,73.26,7.68
80,poisson,12,0.5,2,25.0,73.82,7.5
10,squared_error,10,5.0,6,0.0,83.11,4.72
30,squared_error,16,8.25,8,25.0,71.64,8.18
190,squared_error,6,3.5,12,25.0,74.06,7.18
